Accession_number	Start	End	Predicted_score
Q9UGM5	142	163	0.3040284761904762
O14921	3	18	0.29467533333333334
O43353	369	423	0.2320960925925926
P07358	492	590	0.5040407551020408
P49767	198	418	0.6475674636363636
P51522	420	473	0.36053016981132074
P56915	93	122	0.3481458275862069
P58166	229	252	0.35225743478260874
Q16478	922	945	0.34962652173913045
Q2VY69	166	497	0.4535677915407855
Q6S545	17	126	0.414974623853211
Q6UWL2	24	190	0.5308416686746987
Q6ZN79	107	134	0.27268592592592594
Q6ZN79	162	267	0.4653713238095238
Q96LK8	0	20	0.263997
Q9H116	308	391	0.37162277108433733
F8WFD2	323	345	0.3301781818181818
O00237	560	597	0.5454464594594594
O00237	658	684	0.3833001923076923
Q14134	162	196	0.34187305882352936
Q2M3R5	34	64	0.38953926666666666
Q5SXH7	416	437	0.2852991428571428
Q8NCA9	92	143	0.3829363921568627
Q8NCA9	187	238	0.31789354901960787
Q8TED9	349	378	0.2541153103448276
Q96G46	113	186	0.2531812191780822
Q96G46	279	297	0.2549036111111111
Q96PC2	167	193	0.23701984615384616
Q99835	53	80	0.35823466666666665
Q9H898	44	86	0.29955966666666667
E9PKD4	325	345	0.30686230000000003
Q05996	622	643	0.2804783809523809
Q14990	125	249	0.5740041129032257
Q1ZYL8	213	231	0.3133815
Q4G1C9	199	224	0.38100972
Q56NI9	17	58	0.20475548780487807
Q7Z4H8	485	506	0.26784352380952375
Q8N4Y2	344	392	0.5263371041666667
Q8N7K0	133	186	0.3609377358490566
Q8N7K0	217	410	0.46169470466321244
Q8N9Z0	223	274	0.3099550196078431
Q8TBZ5	50	85	0.2097550857142857
Q8TBZ5	134	197	0.3982105396825397
Q96MI6	80	98	0.2958185555555556
Q96MI6	157	177	0.292431
Q96S65	17	42	0.27681472
Q99650	847	864	0.28516888235294113
Q9BSK1	107	201	0.3552170638297872
Q9NRG4	254	276	0.31827500000000003
Q9NY57	334	355	0.2774212380952381
Q9NY57	388	413	0.4359886
Q9Y620	218	260	0.2630367142857143
Q9Y620	598	615	0.3317031764705882
Q9Y620	822	838	0.27835031250000003
A0AAG2TWJ7	0	19	0.3070443157894737
O76014	0	101	0.3387538415841584
O76014	402	441	0.6004384102564102
P60331	0	281	0.8087049822064056
Q3KNS6	203	366	0.4070336503067485
Q5H9K5	0	28	0.3263206785714286
Q5T6C5	61	108	0.2718539574468085
Q5T6C5	402	420	0.3055925
Q5T6C5	509	534	0.29720044
Q5T6C5	574	607	0.25163266666666667
Q5T6C5	651	721	0.3304013571428571
Q68BL7	36	107	0.3372647042253521
Q8NCE0	181	232	0.3025546862745098
Q8TB69	95	110	0.2802184
Q8TB69	228	252	0.30118741666666665
Q8TB69	283	336	0.37048958490566036
Q96GF1	28	48	0.34966010000000003
Q9BYV9	138	158	0.32794185
Q9BYV9	489	559	0.3270049571428571
Q9BYV9	652	799	0.3399781428571429
Q9BYV9	812	839	0.312218037037037
Q9H4T2	227	278	0.29669413725490196
A6NHQ4	0	55	0.3205111272727273
P03952	364	392	0.27067907142857145
P54762	242	328	0.45924143023255815
Q06889	296	347	0.2929051568627451
Q3ZCT1	16	122	0.3823265
Q5HY98	206	257	0.3012090980392157
Q6WBX8	399	414	0.3421425333333333
Q6ZNG0	201	228	0.36882625925925927
Q6ZNG0	243	294	0.3793614705882353
Q6ZNG0	317	378	0.4067342295081967
Q8N7R1	108	128	0.2641599
Q9BT49	112	132	0.2950952
Q9NW07	142	193	0.3281371764705882
Q9Y5W5	166	377	0.6579059241706161
O15393	55	83	0.33270042857142856
O15393	111	149	0.46268947368421054
O43918	385	484	0.33962314141414146
O75712	218	269	0.3447494509803921
P08476	303	318	0.3235478
P32926	565	604	0.3261840769230769
P32926	794	836	0.22760919047619046
P32926	979	998	0.3076628421052632
P49619	302	361	0.3628028983050847
Q00987	351	383	0.26954846875
Q08ER8	153	241	0.2741495909090909
Q08ER8	330	383	0.36126018867924525
Q499Z4	0	325	0.47158135999999995
Q5TEC3	252	298	0.3378472391304348
Q5TEC3	343	423	0.3725506125
Q6PF04	195	246	0.3139867254901961
Q96CX3	13	270	0.47356220622568096
Q96PR1	67	94	0.27111685185185186
Q96PR1	498	534	0.25624399999999997
Q96PR1	564	594	0.23555706666666668
Q9BRB3	632	677	0.42979471111111117
Q9BUK6	392	452	0.25094336666666667
Q9BUK6	472	494	0.2357885909090909
Q9NR12	271	289	0.3753454444444444
Q9NWN3	163	196	0.25067236363636364
Q9NWN3	621	642	0.33064442857142856
Q9NWS9	323	346	0.2997952173913044
Q9NWS9	386	437	0.33889839215686274
Q9NYW8	154	187	0.34959851515151513
Q9NYW8	252	436	0.45046767391304343
Q9NYW8	448	499	0.38130641176470587
Q9NYW8	614	665	0.3468551764705882
Q9UJW8	344	395	0.3631727450980392
P17035	170	191	0.35507042857142856
P17035	206	313	0.357189691588785
P17035	337	419	0.38331762195121954
P84550	939	964	0.3357342
Q5SXM1	72	96	0.35436504166666666
Q5SXM1	116	189	0.37087334246575343
Q5SXM1	200	447	0.46537781781376514
Q8IVC4	135	159	0.2677249583333334
Q8IVC4	205	256	0.3465328039215686
Q8IVC4	317	369	0.34596017307692306
Q8IXM7	70	96	0.24538123076923077
Q8WW33	6	109	0.29636349514563104
Q96AW1	140	167	0.2847867037037037
Q96N22	95	139	0.2766133409090909
Q96N22	217	242	0.34900116
Q96N22	329	380	0.372339137254902
A0A0J9YY54	672	713	0.3500932682926829
B7ZLF3	28	82	0.40186883333333334
O95980	28	58	0.46575256666666665
O95980	109	310	0.43238117412935323
O95980	543	772	0.5726725065502183
P01854	433	486	0.24537428301886793
P0CG36	79	131	0.4478666923076923
P0CG36	188	222	0.31562517647058824
P0DPD5	108	145	0.3475777837837838
P0DPD5	164	383	0.422095401826484
P14151	117	269	0.40523605263157897
P22749	32	54	0.3132482272727273
P60368	0	254	0.772280783464567
Q6DJT9	25	78	0.3268108490566038
Q6DJT9	176	227	0.296153431372549
Q8N3A8	311	341	0.2312802
Q8N3A8	356	404	0.29099395833333336
Q8N9L1	162	180	0.3031861111111111
Q8N9L1	195	250	0.31484989090909093
Q8TBB1	3	31	0.45889310714285714
Q8TBB1	74	89	0.34097373333333336
Q8TBB1	102	161	0.3884985254237288
Q96CC6	490	527	0.3839090810810811
Q96CC6	537	609	0.42833933333333335
C9JLJ4	34	61	0.2706159259259259
P48745	26	350	0.5751986882716049
P52738	152	203	0.306035431372549
Q13705	17	60	0.3175900930232558
Q5HYM0	356	382	0.2612551923076923
Q7RTU7	126	148	0.2925369545454546
Q7RTU7	171	191	0.2941001
Q9C073	59	87	0.23726596428571428
Q9H1K6	320	346	0.25526492307692306
Q9H3Z4	125	147	0.5361866363636364
A8MXY4	241	299	0.3856783275862069
A8MXY4	388	439	0.3724517450980392
O43692	227	242	0.4678210666666667
P22413	92	212	0.4943342083333333
P22413	603	632	0.2805278965517241
Q5T5D7	178	229	0.34233980392156865
Q6MZP7	514	638	0.5140978467741936
Q6MZP7	694	709	0.42250033333333337
Q6MZP7	731	748	0.3442955294117647
Q8NGA4	0	33	0.2437340909090909
Q96FC9	843	902	0.47562710169491523
Q96FC9	923	961	0.39588136842105265
Q96MD7	123	145	0.3026909545454546
Q9BUY5	135	187	0.3203723653846154
Q9BUY5	299	350	0.34018270588235294
Q9H4Q3	592	644	0.2665111923076923
Q9H5U6	87	105	0.3137825
Q9H5U6	380	470	0.5354403666666667
E7ERA6	40	168	0.36941275
E7ERA6	219	236	0.33057935294117646
O94907	74	265	0.4543388638743455
P0DJD4	431	480	0.26077132653061225
P10828	9	45	0.22602236111111107
P13284	217	249	0.288707
P22001	72	110	0.2624307105263158
P22001	545	571	0.2338146153846154
P43250	550	574	0.379247375
Q6ZMM2	352	372	0.26678225
Q6ZP65	11	31	0.2615825
Q8IW70	536	565	0.2973139310344828
Q8TD20	590	614	0.27112283333333337
Q92670	311	327	0.283331375
Q96MY7	114	137	0.291443
Q9BSK4	261	298	0.32387332432432436
Q9NQ86	104	127	0.37591260869565213
Q9UBR4	9	30	0.3717334761904762
A4QPH2	281	306	0.27934188
O43364	286	314	0.23839078571428574
O75074	155	259	0.5340345480769231
O75074	357	494	0.5931240875912408
P14138	148	182	0.41896555882352937
P14138	217	237	0.42470094999999997
Q12849	12	27	0.4230256666666667
Q16600	127	279	0.40984346052631576
Q2TAK8	149	175	0.2744405384615385
Q6PGQ7	476	558	0.2966017195121951
Q6U7Q0	0	24	0.4085675416666667
Q6U7Q0	52	103	0.4234485098039215
Q6U7Q0	134	256	0.41847008196721314
Q8IUD6	90	112	0.34122672727272724
Q8IUQ4	0	37	0.35451027027027027
Q9BXJ1	62	85	0.3522738260869565
Q9HCC9	468	490	0.2771977272727273
Q9HCC9	548	594	0.41607113043478267
Q9HCC9	776	799	0.32917078260869564
Q9NQE9	5	74	0.31389023188405796
O00220	121	232	0.5628536126126126
O00220	262	288	0.3844589230769231
P01112	170	188	0.41199261111111113
P05107	378	409	0.28707532258064516
P05107	438	675	0.6571022278481012
P23769	278	382	0.3920500769230769
P23769	402	429	0.3029014074074074
Q14526	207	249	0.3279910476190476
Q14526	415	451	0.26891488888888887
Q14526	498	549	0.31161154901960786
Q15493	3	22	0.3017301578947369
Q2I0M4	35	53	0.3445689444444444
Q68DU8	278	339	0.37574667213114754
Q6P9A1	230	281	0.3294883725490196
Q6UXH8	36	211	0.4838439085714286
Q7LFX5	6	45	0.4095476666666667
Q8IVU1	743	761	0.244152
Q8IWR0	579	601	0.30360218181818177
Q8IWR0	714	737	0.24106886956521736
Q8IWR0	764	794	0.26742673333333333
Q8IWR0	854	875	0.34605085714285716
Q96G27	17	44	0.4263508518518519
Q96G27	146	173	0.4391420740740741
Q96G27	194	228	0.32462147058823526
Q96RP8	0	16	0.5344005
Q9HB15	11	33	0.566160590909091
Q9NQ03	146	200	0.32406212962962966
Q9P0L1	374	425	0.3347286862745098
C9JSJ3	253	280	0.30180033333333334
O43184	356	624	0.5555858507462687
O43184	743	773	0.2937976333333333
O75330	705	723	0.25539972222222224
P01861	95	115	0.267672
P05981	1	16	0.27444026666666665
P15622	99	131	0.29919915625
P15622	190	241	0.41123109803921565
P15622	498	556	0.35821955172413794
P62508	0	44	0.23359079545454547
P62508	93	126	0.33519766666666667
Q01101	258	315	0.3167691228070175
Q01101	429	455	0.4111890384615385
Q3SY52	91	112	0.28423895238095237
Q3SY52	189	253	0.30693134375000003
Q5VIY5	170	191	0.38327723809523806
Q5VIY5	228	426	0.4306993737373737
Q7Z3E5	751	771	0.3347259
Q8N8K9	39	82	0.2659914418604651
Q8N8K9	102	134	0.32176871875
Q8WTR8	15	62	0.29843553191489364
Q8WTR8	146	373	0.632988885462555
Q96K75	193	274	0.45821183950617284
Q96RL1	494	533	0.34351076923076923
Q96RL1	552	610	0.30394324137931034
Q9H1H1	0	72	0.3002359861111111
Q9H1H1	86	109	0.2605506086956522
Q9H7E9	10	53	0.2777120465116279
Q9UK10	167	246	0.38375693670886074
Q9Y330	378	429	0.3773601960784314
P06681	47	98	0.2909376274509804
P35858	560	592	0.28602475
Q5D1E8	295	337	0.2649333095238095
Q5TD97	86	111	0.45383312000000003
Q8IYR2	586	649	0.4107334285714286
Q8N720	203	254	0.3388190588235294
Q8N720	371	447	0.3626613552631579
Q99612	191	246	0.2789359090909091
O75751	533	552	0.2972470526315789
P08709	101	204	0.5094394660194175
P23921	773	791	0.29157305555555557
P52736	55	87	0.25998468750000003
P52736	99	119	0.29972995
P52736	205	256	0.27136562745098036
Q08AG5	92	117	0.29334436
Q08AG5	132	184	0.3957999038461538
Q08AG5	204	286	0.4370333170731707
Q08AG5	300	351	0.47881743137254906
Q14508	27	123	0.6895009270833333
Q5T601	121	141	0.3342268
Q70EK9	223	243	0.42171634999999996
Q7RTY8	481	605	0.5930313629032258
Q8WY91	341	369	0.2589812142857143
Q96K78	41	68	0.3302132222222222
Q9H8X9	343	376	0.25256642424242426
Q9Y2G7	108	133	0.23292355999999997
Q9Y2G7	149	340	0.4306193507853403
Q9Y2K6	0	46	0.32263015217391305
A8MUX0	0	516	0.687199269379845
O75509	3	21	0.284928
O75509	56	220	0.5014107987804878
P08138	28	197	0.6460176863905326
Q13835	124	251	0.2706461968503937
Q13835	460	485	0.33534344
Q13835	502	537	0.207677
Q8N1W2	286	303	0.28427770588235296
Q8N1W2	314	365	0.37931503921568627
Q8N1W2	381	452	0.3695117464788732
Q96GE5	216	407	0.4458128848167539
Q96GE5	467	518	0.45334541176470583
Q96GE5	551	637	0.3979219534883721
Q99435	218	236	0.43894044444444447
Q99435	257	815	0.6176743315412186
Q9BY31	246	314	0.39332451470588237
Q9BY31	330	493	0.43950414723926373
Q9BY31	729	830	0.3654555544554456
Q9H172	334	362	0.27514882142857144
Q9UIC8	2	33	0.4342583225806451
Q9UM44	371	406	0.34256734285714285
Q9Y2Y4	362	415	0.3433896981132075
Q9Y2Y4	469	486	0.43873100000000004
O14773	517	535	0.24136527777777778
O43482	1	27	0.2863905
P30530	844	875	0.2626946129032258
P78385	2	38	0.5091421666666667
P78385	412	492	0.5156537
Q12933	94	232	0.5836318550724637
Q15973	75	332	0.4809489105058366
Q8N5C8	678	711	0.40624669696969695
Q96AP0	176	245	0.28231630434782606
Q96AP0	411	431	0.28545465000000003
Q9H3R2	166	192	0.32627030769230775
Q9H3R2	327	410	0.4949843734939759
A0AAG2TVJ1	328	355	0.28628507407407405
O43257	94	153	0.4300147796610169
O75373	106	132	0.2692275
O75373	164	215	0.32452558823529415
O75373	248	299	0.35071033333333335
O75373	360	411	0.3618603921568627
P01860	72	168	0.4924956875
P17019	105	140	0.34358694285714286
P17019	158	239	0.4096682469135803
P17019	439	490	0.35725311764705886
Q13263	54	193	0.5211007697841726
Q13263	703	726	0.3288175652173913
Q5MCW4	149	174	0.36536236
Q5MCW4	205	256	0.36640696078431373
Q5MCW4	373	424	0.3834062549019608
Q8N5P1	186	273	0.35873933333333335
Q8N859	277	328	0.34394621568627454
Q9UJ78	323	420	0.3921715257731959
Q9Y278	43	75	0.277473625
O15535	166	192	0.27181849999999996
O15535	245	296	0.3620647254901961
P0CJ79	214	312	0.36100659183673467
P42701	24	39	0.45531553333333336
P42701	185	205	0.32746664999999997
Q7L3S4	57	105	0.3463945
Q7Z7A3	0	18	0.36662755555555554
Q8TF42	356	390	0.2307184117647059
Q8WUA4	542	563	0.285237619047619
Q92838	14	37	0.35754573913043475
Q96IK5	33	71	0.3266932894736842
Q9H1Z9	19	57	0.34809336842105265
Q9UDY8	721	739	0.27806522222222224
Q9UDY8	766	793	0.3037993333333333
O00602	100	120	0.23861344999999998
O95633	84	252	0.6546069285714285
P28698	347	398	0.3060040196078431
P28698	478	527	0.35976969387755103
P49795	28	85	0.4321402105263158
P52739	282	331	0.3263774693877551
P52739	347	395	0.4237511875
Q2M385	390	413	0.2711598695652174
Q7L7V1	722	742	0.3497451
Q8N7S2	143	188	0.42294746666666666
Q8NBF1	1	21	0.28792985
Q8NBF1	54	109	0.2762493272727273
Q8NBF1	196	212	0.3543683125
Q8NBF1	253	308	0.32386265454545454
Q8NBF1	589	606	0.2752719411764706
Q9HC57	133	189	0.3804638392857143
Q9NQZ8	64	144	0.3134676625
Q9NQZ8	401	452	0.3481352549019608
O95685	15	41	0.22669753846153845
O95685	82	104	0.3386286363636364
Q8IUA0	41	240	0.5649874623115578
Q8N141	161	212	0.2954727450980392
Q8N141	441	492	0.3332617843137255
Q8N895	244	295	0.28274543137254904
Q8N895	605	644	0.2528641025641026
Q8N895	682	708	0.2707485
Q92743	21	139	0.5746860169491526
Q96BH1	187	210	0.2636024782608696
Q96S21	262	280	0.32423016666666665
Q96SE7	280	331	0.34594652941176474
Q96SE7	644	695	0.407430862745098
Q96SL8	12	121	0.4054008623853211
Q96SL8	191	242	0.3214272156862745
Q96SL8	322	372	0.2805308
Q96SL8	405	450	0.3304310888888889
Q9ULV3	513	540	0.24686003703703704
A6NFQ7	171	190	0.3199794210526316
P00748	49	139	0.5664003333333334
P00748	151	280	0.45849931782945735
P00750	66	98	0.52193959375
P17025	225	276	0.30121711764705883
P49759	41	61	0.26674905
P51582	345	364	0.2972642105263158
Q08050	149	176	0.26132248148148146
Q15695	316	340	0.26817341666666666
Q6PJE2	118	174	0.324349625
Q6Q0C0	185	291	0.3842296603773585
A0A140TA64	0	209	0.8658003110047847
A6NDA9	492	537	0.3393967333333333
O15499	0	27	0.2947457777777778
O15499	53	86	0.6233889696969698
P11161	331	384	0.2917041509433962
P11161	432	475	0.34250667441860466
P41182	337	365	0.2930565357142857
P41182	464	616	0.415775
P51884	31	52	0.3580270952380952
P83881	1	24	0.3516528260869565
Q02386	242	318	0.37442407894736845
Q5VTD9	183	234	0.3097618235294118
Q6DD87	57	108	0.31140780392156864
Q6DD87	271	294	0.3257639565217391
Q6DD87	308	359	0.3486061764705883
Q8N8L2	3	51	0.3001759583333333
Q9H8W5	18	33	0.29652700000000004
Q9H8W5	124	168	0.534429840909091
Q9H8W5	499	571	0.5094581944444445
Q9HBF4	0	118	0.4724117288135593
Q9HBF4	432	484	0.30591878846153847
Q9NZL3	167	637	0.45052579148936167
P0C7A2	0	39	0.3270486923076923
Q14929	225	306	0.3862270740740741
Q14929	393	447	0.3904537037037037
Q5U5X8	0	28	0.25333467857142855
Q5U5X8	305	329	0.21662404166666663
Q6P1L6	260	311	0.30950909803921567
Q9NSB4	1	50	0.26152865306122447
Q9NSB4	458	501	0.26673562790697675
Q9NZV8	552	597	0.23976244444444444
Q9Y2D8	567	608	0.2878658292682927
A6NC86	77	203	0.4411508968253968
A6PVC2	685	707	0.3127525
A6PVC2	745	849	0.39003774038461536
O60393	231	251	0.2467917
O60393	552	620	0.22278977941176473
Q147X3	23	43	0.3184095
Q8NFN8	745	775	0.3410761333333333
Q9BSI4	345	392	0.2895822978723404
Q9BSI4	415	450	0.37213542857142856
Q9H7L2	284	351	0.2665325074626866
Q9H7R5	169	220	0.34886674509803917
Q9UPX6	111	175	0.36711309375
B4DU55	223	274	0.32394507843137255
O43781	32	55	0.31521265217391303
P60370	0	270	0.779542074074074
Q14258	86	195	0.37537939449541285
Q6PII5	223	289	0.3677904393939394
Q6ZMJ4	184	208	0.305821
Q96A37	8	81	0.4160118219178082
Q96NS5	240	269	0.2942545172413793
Q99697	0	21	0.26745638095238095
Q9H4P4	97	143	0.35637026086956525
Q9NP72	188	205	0.3178790588235294
Q9P0K9	93	113	0.3084897
Q9P2Y4	154	203	0.2758492448979592
Q9UDV6	276	330	0.3011702962962963
Q9UDV6	418	469	0.32389315686274506
Q9Y5B0	112	136	0.2908698333333333
Q9Y6T7	278	334	0.42669212500000003
A0AAQ5BID4	1	39	0.3060237631578947
P00734	49	138	0.27173731460674155
P05556	393	694	0.5947011029900332
P49640	336	372	0.29807972222222223
P51815	356	407	0.32910070588235296
Q6UW60	585	610	0.41912688000000003
Q6UW60	638	712	0.5224652027027027
Q6ZNA5	193	210	0.2913420588235294
Q6ZVD7	230	253	0.3358793043478261
Q96F83	276	305	0.2801916896551724
Q9BX74	56	78	0.2572261818181818
Q9H2U9	602	662	0.4880618666666667
Q9NQG7	494	529	0.26315365714285716
Q9P255	73	113	0.44880440000000005
Q9P255	131	267	0.4257774779411765
Q9P255	384	435	0.366178
P06239	0	27	0.31889737037037036
P55001	140	182	0.49341340476190476
Q3KQV3	116	146	0.4182479333333333
Q3KQV3	190	266	0.33142699999999997
Q66K89	211	275	0.24475117187499998
Q66K89	426	477	0.33231825490196076
Q6NSZ9	339	389	0.32733471999999997
Q6NVV9	321	338	0.3884641176470588
Q6NVV9	349	397	0.5202313749999999
Q6UXH1	20	43	0.29740052173913045
Q6UXH1	78	96	0.3517179444444445
Q6UXH1	125	339	0.7397255046728971
Q7Z304	495	518	0.273005
Q8IUN9	124	145	0.4068490476190476
Q8IUN9	162	190	0.2936897857142857
Q8WUT4	351	386	0.20356245714285714
Q8WUT4	541	579	0.373677552631579
Q92613	155	223	0.33868699999999996
Q92633	321	337	0.2797596875
Q9BXQ6	157	197	0.6672945
Q9BZM3	39	73	0.35603247058823534
Q9H7X3	116	197	0.4059814567901235
Q9NQ30	18	135	0.6091776068376069
O14753	0	86	0.25574962790697675
O14753	109	196	0.35693233333333335
P54368	46	75	0.2640783448275862
Q06416	56	79	0.26443782608695654
Q15916	292	314	0.3597041818181818
Q15916	373	396	0.47360682608695653
Q6S5L8	393	473	0.3139672125
Q8IWS0	6	54	0.42696191666666666
Q8IWS0	201	224	0.3263780869565217
Q8N819	394	415	0.3813192857142857
Q8ND76	0	17	0.33840882352941176
Q8WXB4	475	526	0.33443635294117646
Q9BYM8	191	226	0.4723726857142857
Q9BYM8	399	426	0.35415229629629624
Q9BYM8	436	509	0.5989941917808219
Q9GZV8	419	440	0.3990174285714285
Q9GZV8	451	497	0.46687939130434786
Q9GZV8	508	555	0.4492617021276596
Q9NQV5	23	83	0.26405418333333336
Q9UHI8	406	554	0.35176675
H3BPM6	205	222	0.2768816470588235
O75928	410	462	0.22420065384615384
P25942	10	189	0.4897258938547486
Q03936	164	243	0.32287001265822785
Q03936	472	523	0.32389988235294115
Q03936	556	578	0.343131
Q13275	544	582	0.3316270263157895
Q14119	165	216	0.3326293137254902
Q15323	1	57	0.5251176428571428
Q15323	351	415	0.688949015625
Q15915	260	278	0.2982298333333333
Q15915	293	348	0.2872351090909091
Q96HC4	409	427	0.34026194444444446
Q9H091	238	263	0.299673
Q9NTQ9	217	243	0.4220987692307692
Q9Y2T1	530	561	0.3608314516129032
Q9Y2T1	693	725	0.24129731250000003
Q9Y5H6	725	741	0.271171125
P01130	16	390	0.6654700748663102
P32241	26	71	0.2503822888888889
P60827	18	38	0.30880125
P78536	442	612	0.6395905294117648
Q13105	297	376	0.3814518987341772
Q14586	258	285	0.3753378148148148
Q14586	313	525	0.4387192688679245
Q2M3W8	220	279	0.30569615254237287
Q2M3W8	424	540	0.3852757327586207
Q2M3W8	551	570	0.29861352631578947
Q6NUI6	29	57	0.32955914285714283
Q6NUI6	385	423	0.44556510526315796
Q8N944	821	853	0.27945203125
Q8N966	77	93	0.3515063125
Q8TDF6	556	644	0.40157652272727273
Q8WX94	955	979	0.41191975
Q96DX8	143	178	0.33627388571428574
Q9BR84	96	212	0.39355042241379307
Q9BR84	288	339	0.3594895490196079
Q9H4Q4	290	313	0.303498
O15529	324	345	0.3592759523809524
O43278	30	50	0.27074045
O43278	239	256	0.259966
O43278	276	400	0.46243206451612906
P20800	26	50	0.26474279166666664
P20800	85	119	0.37263661764705885
P21709	220	340	0.46454950833333336
Q13670	37	53	0.3272025625
Q13670	104	152	0.25428860416666665
Q5FYB0	0	22	0.3137913636363636
Q6ECI4	247	382	0.4072672148148148
Q6ZN19	192	243	0.3574878627450981
Q6ZN19	435	553	0.42053077118644067
Q8IWU5	709	731	0.2740005454545455
Q8IWU5	812	831	0.2830177894736842
Q9BTV6	366	386	0.26637575
Q9BUZ4	82	291	0.504275062200957
Q9BXI9	46	69	0.34331347826086955
Q9ULK2	107	127	0.3296104
A6NM28	143	194	0.2890965882352941
A6NM28	255	306	0.3910109411764706
O43361	289	340	0.3219623921568628
O43361	474	525	0.32027498039215685
O43361	659	762	0.3671636310679611
P24864	52	83	0.24737935483870968
P60852	225	274	0.38263765306122444
P60852	535	554	0.3325113157894737
Q6DRA6	88	116	0.4731482857142857
Q96NX5	364	443	0.3485593924050633
Q96NX5	454	475	0.4214333333333333
Q9HCZ1	228	279	0.29977356862745097
Q9UII5	26	74	0.39004931249999997
Q9UII5	151	202	0.3871731176470588
Q9UII5	235	286	0.3470373333333333
Q9UII5	599	678	0.36738635443037976
Q9UII5	767	782	0.29275379999999995
A6NFC9	194	231	0.2578038648648649
O94892	196	247	0.3142654705882353
O94892	448	499	0.3825179607843137
P0C0E4	251	277	0.48319746153846155
P10643	26	137	0.4661512792792793
P10643	449	580	0.4318399160305344
P10643	648	842	0.5051326804123711
Q05516	395	418	0.2875067826086956
Q05516	509	588	0.4269062025316455
Q13351	270	325	0.27112054545454545
Q3MIS6	204	311	0.39696894392523363
Q3MIS6	456	627	0.4253767426900585
Q6P9A3	266	318	0.29474300000000003
Q6P9A3	464	515	0.3931854509803921
Q6UWJ8	0	15	0.4723523333333333
Q8NC26	112	146	0.23624485294117648
Q8NC26	268	346	0.34104839743589743
Q8NEP3	36	59	0.25716826086956524
Q92466	27	58	0.23856806451612905
Q9H1U4	193	430	0.6996961181434599
Q9HB63	262	466	0.6164456764705882
Q9HB63	498	515	0.4065641764705883
Q9NYF5	322	419	0.22693063917525771
Q9UBB9	380	399	0.21759294736842105
Q9UGR2	414	454	0.22404362500000002
Q9UGR2	751	783	0.27606875
Q9UGR2	839	856	0.2748768823529412
O75792	3	34	0.264783
O94842	561	598	0.3099567567567567
P78325	304	647	0.5688938483965015
Q14213	16	32	0.281596
Q17R60	677	756	0.3577945443037975
Q5JVG8	105	141	0.32772677777777776
Q5JVG8	192	299	0.4003595794392524
Q5JVG8	360	411	0.3148359607843137
Q7RTU3	228	253	0.33188988
Q9P0T4	0	23	0.24190017391304347
Q9P0T4	75	95	0.43440405000000004
Q9P0T4	106	159	0.353347641509434
A6NCL2	24	61	0.5693231621621622
A6NER0	523	545	0.37837272727272725
B2RXF5	194	221	0.2894842962962963
B2RXF5	283	308	0.42709063999999997
B2RXF5	325	400	0.3941450933333333
O15105	49	70	0.30856557142857144
P0DTL6	140	218	0.4504116923076923
P57729	194	210	0.34772149999999996
Q02487	665	683	0.3039725
Q02487	786	828	0.3099722857142857
Q18PE1	481	503	0.35241163636363637
Q3ZLR7	198	253	0.20444663636363636
Q3ZLR7	268	307	0.2651369487179487
Q6EMK4	21	47	0.3814971538461538
Q6ZNA4	580	601	0.35537638095238094
Q6ZNA4	917	952	0.2873552571428571
Q8IYR6	34	245	0.5206550379146919
Q8IYR6	263	309	0.43106841304347826
Q8IYR6	351	368	0.323782
Q8N782	248	478	0.49858
Q8NDY4	68	89	0.31029780952380953
Q9UJW7	192	213	0.2671034761904762
Q9UJW7	227	258	0.46755567741935483
Q9UJW7	340	393	0.342458
Q9UJW7	619	824	0.47527265365853655
P60372	0	400	0.787138905
Q05923	136	152	0.351672125
Q15633	322	346	0.30326016666666666
Q1L5Z9	132	175	0.38004916279069767
Q8IU68	664	689	0.35427384000000006
Q8IUX8	25	198	0.607203739884393
Q8IVN8	14	141	0.4976791811023622
Q8TE58	460	592	0.4530652272727273
Q8TE58	840	949	0.4787703577981651
Q9BS31	169	220	0.31384549019607844
O76050	31	58	0.2895414074074074
O76050	474	505	0.23474729032258063
P30260	168	193	0.24784748
P54274	33	56	0.2902018695652174
P59990	0	95	0.6325496631578947
Q14872	118	156	0.30743305263157894
Q14872	191	245	0.3225447962962963
Q14872	623	647	0.4205675
Q5U623	151	178	0.36441874074074077
Q5U623	233	271	0.26950355263157894
Q8N100	0	38	0.32169742105263155
Q9C0K0	124	154	0.35325779999999996
Q9C0K0	169	225	0.39236208928571426
Q9C0K0	787	868	0.35594364197530864
Q9H871	368	384	0.3315778125
Q9NYP9	0	34	0.5486406764705882
O43854	17	167	0.5552028400000001
Q6PJF5	488	525	0.3805569189189189
Q6PJF5	538	610	0.38723141666666666
Q6PJT7	590	721	0.45380356488549617
Q6VVB1	101	121	0.2600653
Q8IZC7	65	116	0.2969882549019608
Q8IZC7	216	267	0.3720766862745098
Q8N9K5	198	251	0.3590608113207547
Q9NX94	244	296	0.3027358461538462
Q9UBC3	382	412	0.34426083333333335
Q9UQR1	162	213	0.2747382156862745
A0A087WXS9	523	545	0.37837272727272725
P0C7U0	284	303	0.26353036842105265
Q15061	0	19	0.28502726315789473
Q16270	19	165	0.5431439726027397
Q8NAX2	14	35	0.32286090476190477
Q8NDL9	839	881	0.25941364285714286
