Accession_number	Start	End	Predicted_score
Q7Z3G6	184	208	0.4708800833333333
Q7Z3G6	254	319	0.42977415384615386
Q7Z736	399	421	0.2885605
Q8TDW5	53	107	0.34913062962962965
Q9Y383	32	53	0.308708
P38936	2	43	0.2753411951219512
P83881	61	97	0.27135725
Q02386	183	206	0.3219616956521739
Q13285	31	82	0.4225824117647059
Q3MIR4	65	85	0.32163065
Q8IWB7	305	329	0.45230820833333335
Q8TDE3	39	59	0.2989405
Q8TDE3	77	144	0.3795760298507463
Q9H8W5	208	231	0.4316188695652174
Q9HBF4	595	663	0.3900835147058824
Q9HBF4	710	776	0.45831587878787877
Q9UJL9	270	321	0.28276925490196075
Q9Y3A3	84	103	0.3037016842105263
Q13253	178	193	0.35081093333333335
Q16568	74	104	0.34125496666666666
Q5BLP8	37	79	0.3025145476190476
Q5TA78	0	98	0.9457981428571429
Q6UWX4	111	139	0.35435939285714285
Q70Z44	351	368	0.3146951176470588
Q86X76	48	69	0.2614613333333333
Q86X76	161	185	0.2502884583333333
Q8WXI4	76	93	0.287228
Q93099	3	52	0.24462353061224487
Q96BD0	498	514	0.4553059375
Q9H8Y5	677	722	0.2523566666666667
Q9NP62	97	125	0.33581500000000003
Q9NZV8	518	539	0.3020259047619048
Q9UHD0	117	137	0.35534905
A6NC86	27	63	0.5168859444444445
O00585	20	41	0.2938880952380953
P01591	92	140	0.2938304375
P59991	0	52	0.6750030576923076
P59991	66	137	0.47647416901408457
Q13907	75	95	0.33276490000000003
Q86VZ4	126	150	0.36768666666666666
Q86VZ4	322	353	0.3723661290322581
Q9H977	287	307	0.3409743
O15304	58	84	0.26139784615384615
O15304	103	174	0.4378084366197183
O75382	29	71	0.43573280952380955
O75382	104	147	0.4488342093023256
P23771	238	296	0.3461373275862069
P23771	306	350	0.3506621818181818
P78552	84	133	0.25266579591836735
Q05513	37	81	0.22612227272727273
Q14258	0	71	0.4606228732394367
Q5T7M9	332	361	0.3792697931034482
Q96NS5	281	296	0.3271364666666666
Q9BUH6	0	33	0.31426245454545454
Q9H4P4	15	62	0.41215368085106385
Q9P0K7	90	123	0.22498948484848483
Q9P2Y4	76	99	0.30101708695652174
Q9P2Y4	296	316	0.3466075
Q9UDV6	360	399	0.40220130769230766
O43255	84	123	0.5638581025641026
O43255	143	180	0.458127
P00734	251	300	0.2636558367346939
P05556	17	84	0.41355029850746267
Q5T1A1	602	622	0.44835355000000005
Q8IYU2	161	191	0.24517983333333332
Q92537	38	60	0.35330127272727274
Q96RI1	126	226	0.35790028
Q9H2U9	339	373	0.4490332941176471
Q9H2U9	401	583	0.6051727252747253
Q9Y6L6	448	474	0.3892399230769231
A8MTI9	224	248	0.30252562499999996
B1AKI9	222	270	0.3827991875
B1AKI9	310	332	0.32098627272727276
B1AKI9	377	395	0.2920070555555555
O00470	96	112	0.2863305625
O15162	137	195	0.46901750000000003
P36980	103	158	0.31188665454545456
P36980	175	211	0.37365622222222217
P36980	246	269	0.34501734782608695
P55001	86	114	0.43708292857142855
Q3B820	389	435	0.4350898260869565
Q3B820	490	520	0.3196655666666667
Q8N8A2	388	446	0.262116224137931
Q8ND04	557	585	0.28795075
Q8ND04	600	651	0.26246556862745096
Q9BV68	2	41	0.364693641025641
Q9BV68	218	278	0.30085415
O43374	684	713	0.2502604827586207
P02768	104	134	0.37675183333333334
P02768	280	322	0.3217975238095238
P02768	450	474	0.38547862499999996
P02768	487	514	0.3507787037037037
P15692	252	283	0.4515491290322581
P15692	294	319	0.4586014
P15692	335	394	0.6415268305084746
Q6P5X5	30	74	0.22904945454545453
Q6S5L8	313	330	0.28041141176470585
Q7Z7B7	21	47	0.41892926923076923
Q8IWS0	71	137	0.4070645303030303
Q8IWS0	269	313	0.3653455681818182
Q8N660	357	384	0.2627059259259259
Q8N660	507	541	0.2819731176470588
Q8N819	319	334	0.2878193333333333
Q8WXB4	420	442	0.29758740909090914
Q9BYM8	271	292	0.37104514285714285
Q9BYM8	304	329	0.40791992
Q9H1B7	703	773	0.4052848142857143
Q9H8H0	546	580	0.2889595882352941
Q9UHI8	360	394	0.2975269411764706
Q9UHI8	671	732	0.38774736065573767
Q9UHI8	870	966	0.42161946874999995
P16562	162	242	0.572585525
P48742	29	44	0.4689052
P48742	60	75	0.4197610666666666
Q15257	83	103	0.2565635
Q8IZF7	70	144	0.4155168108108108
Q93086	118	156	0.27140328947368425
Q9BYV2	67	83	0.3659094375
Q9BYV2	115	140	0.36489496000000005
Q9H091	315	341	0.3900165
Q9NVR0	642	660	0.28662366666666667
Q9NX47	20	35	0.3056626
Q9UG22	178	202	0.220311
P01130	665	707	0.28315192857142857
P28325	94	116	0.2647845909090909
P48995	187	204	0.3232784117647059
P78536	412	432	0.30124515
P78536	625	641	0.42319075
Q09328	638	656	0.3608416111111111
Q09328	714	731	0.46079888235294114
Q13105	606	628	0.28936422727272726
Q2M3W8	368	408	0.52221785
Q5VZI3	311	328	0.34804582352941177
Q8N2G4	93	119	0.49724576923076924
Q96P50	407	432	0.3368744
Q9BR84	232	255	0.34567760869565217
Q9NVM4	623	649	0.3367575384615385
O14682	457	478	0.306201
O43278	76	92	0.3341374375
O43278	417	446	0.4359681724137931
O43805	12	36	0.24615583333333332
O60942	86	110	0.2657999583333333
P10909	284	314	0.31598326666666665
P14555	45	76	0.561950870967742
P14555	93	143	0.5440648800000001
P21709	359	395	0.43976069444444443
Q13641	51	77	0.3495674615384615
Q6Q6R5	0	65	0.4347301076923077
Q6Q6R5	112	185	0.4170166712328767
Q8IWU5	649	671	0.3319769545454545
Q8N339	0	60	0.7804478166666667
Q92908	379	423	0.3119382272727273
Q92908	433	477	0.35195252272727273
Q9BQ83	174	260	0.46181253488372087
Q9BUZ4	14	51	0.47363327027027025
O14775	103	120	0.29758635294117647
O43361	547	570	0.3360250434782609
O43361	603	645	0.3997985238095238
P0C7P0	87	118	0.32163816129032263
Q8WXE9	124	147	0.25698704347826085
Q96T68	341	365	0.40406545833333335
Q9UII5	95	137	0.40996316666666666
P01185	20	163	0.5123552797202797
P10643	598	623	0.31293272
P49763	72	103	0.3888252903225806
P49763	117	139	0.33439972727272727
Q05516	461	478	0.33353058823529413
Q30KQ9	27	57	0.4462876333333333
Q5T4W7	139	163	0.30337970833333333
Q5T4W7	176	197	0.33021599999999995
Q6UWJ8	51	120	0.4515903333333333
Q6UXZ4	259	302	0.3742389302325581
Q6UXZ4	321	368	0.38006091489361704
Q6ZNM6	0	21	0.26576519047619046
Q96T51	637	707	0.4971644857142857
Q9GZZ7	22	141	0.48472444537815124
Q9GZZ7	206	237	0.30309154838709673
Q9HB63	21	49	0.31018560714285714
Q9HB63	63	87	0.38737379166666663
Q9HB63	223	245	0.43403059090909085
Q9UGR2	890	918	0.38064635714285716
Q9Y2X7	0	29	0.3218958965517241
P08294	196	222	0.3214616538461538
P35637	422	449	0.3022026296296296
P52735	559	581	0.295168
Q4KMG9	67	91	0.386541875
Q4VX76	51	77	0.35673673076923074
Q9BQG2	284	316	0.276690375
Q9BSG5	28	93	0.3503493692307692
Q9BSG5	113	190	0.3721396753246753
Q9NY12	75	95	0.2764666
Q9Y3Y4	332	404	0.35467215277777775
A6NCL2	72	158	0.5682668604651163
O15105	114	144	0.3280093666666667
O15105	168	234	0.36659112121212123
P49116	109	186	0.34247067532467534
Q02487	860	881	0.35554819047619046
Q14515	422	508	0.4269046279069767
Q6EMK4	403	448	0.3924578444444445
Q7Z698	298	373	0.4976885066666667
Q7Z698	397	417	0.5274456
Q86TM6	312	338	0.2791546923076923
Q8NDY4	103	139	0.25155947222222225
Q9C029	27	90	0.425184253968254
Q9C029	116	161	0.3281393111111111
Q9UIG8	459	482	0.5337189999999999
Q9ULV8	351	392	0.4394670487804878
O43612	29	52	0.4595206956521739
O43612	99	124	0.34922788
P08861	203	236	0.27195733333333333
Q1L5Z9	465	491	0.42236796153846157
Q5HYJ3	0	140	0.5218097214285714
Q5U5Q3	597	656	0.463309186440678
Q7Z4M0	29	54	0.28304912000000004
Q7Z7K0	20	55	0.3233434857142857
Q8IUX8	214	267	0.5264566792452829
Q8IVN8	157	226	0.3093770434782609
Q8TE58	325	354	0.2759091379310345
Q8TE58	415	431	0.280163125
Q8TE58	638	687	0.40151763265306123
Q9BYT5	0	122	0.8617442131147541
P49863	190	226	0.24881386111111115
P52743	64	106	0.3086050714285714
P52743	147	170	0.4141220434782609
Q6UXB0	242	267	0.29907388
Q6UXB0	303	341	0.3683092105263158
Q8NAC3	395	417	0.2911739090909091
Q8NAC3	473	495	0.2681677272727273
Q9C0K0	47	97	0.27177444
Q9C0K0	446	469	0.34470673913043476
Q9NYP9	118	139	0.3479524761904762
O60259	134	243	0.33424895412844036
P31689	123	205	0.3784117073170732
Q07352	109	144	0.2748806857142857
Q14190	569	590	0.288517619047619
Q6VVB1	26	52	0.42968211538461537
Q6VVB1	62	85	0.48794334782608695
Q86SG6	489	505	0.218429875
Q86SG6	662	683	0.283866619047619
Q8IW19	368	394	0.26709957692307695
Q8IZC7	160	185	0.3644882
Q8WUP2	172	257	0.4742418117647058
Q8WUP2	302	372	0.4602026
Q96B54	155	175	0.32408705
Q96H15	51	68	0.27706317647058826
Q96PX6	168	203	0.32717794285714286
Q9H2X0	66	134	0.44350355882352943
Q9H2X0	694	793	0.5251509090909091
Q9NVW2	559	617	0.2900365172413793
Q9NXJ5	79	117	0.32924668421052633
Q9UBC3	423	454	0.44970409677419354
Q9Y5Y2	188	208	0.29226205
A0A8Q3WKH5	0	26	0.27417246153846153
O43463	178	204	0.3981962307692308
P02749	116	144	0.31900357142857144
P02749	176	214	0.3468448157894737
P02749	231	273	0.32573809523809527
P02749	291	323	0.34819175
P04004	19	67	0.4994467083333333
P48059	0	24	0.40252825000000003
P48059	109	136	0.48023848148148146
P48059	150	205	0.4409465818181818
P49754	819	847	0.3221129642857143
Q13231	409	462	0.29745788679245283
Q14061	12	62	0.56745592
Q16609	66	114	0.32388114583333333
Q30KQ4	29	77	0.38780841666666666
Q5JQC9	505	532	0.255601
Q5JQC9	555	596	0.3270830243902439
Q5JQC9	634	694	0.3309127
Q8NAX2	91	121	0.5990950333333332
Q8NAX2	176	197	0.34603866666666666
Q9P0P0	65	95	0.2779146333333333
Q9P0P0	108	125	0.2975470588235294
Q9UGK8	124	148	0.25120275
Q9UGK8	307	344	0.2589018648648649
A6NFZ4	50	104	0.5002016851851852
A6NMD2	607	625	0.3359851111111111
O75478	6	28	0.44919163636363635
O75478	93	113	0.2960592
O95813	158	218	0.3275979166666667
P04054	51	79	0.5191448214285714
P04054	96	147	0.43450615686274513
P04233	251	280	0.26218455172413796
P13056	147	209	0.3515181935483871
P24592	179	224	0.3589572888888889
P36897	82	115	0.3980914848484849
P40394	99	130	0.36442674193548386
P56192	406	431	0.36623468000000003
Q13875	15	72	0.3810162105263158
Q3KNT7	90	105	0.28889600000000004
Q8TAT5	319	349	0.36914726666666664
Q8TAT5	496	537	0.29811
Q96MM3	236	253	0.2687657647058823
Q96MM3	266	291	0.30606804
Q96QF0	389	405	0.3173594375
Q9P2Z0	0	19	0.3321152105263158
A6NP61	250	307	0.5880648947368422
O14633	0	109	0.9619310366972477
O95600	325	348	0.30327008695652174
P05106	21	77	0.32960617857142854
P15509	65	82	0.3188145882352941
P41439	26	75	0.36629508163265306
P42127	82	126	0.5738122954545455
P43354	252	332	0.43059595
Q2I0M5	64	205	0.5170804397163121
Q7RTZ1	222	249	0.25603811111111113
Q96C12	133	150	0.33634482352941175
Q96C12	177	204	0.3057114814814815
Q9BZJ3	207	241	0.3146202941176471
Q9GZM7	254	271	0.25668170588235295
Q9NS23	95	115	0.39254805
O43865	377	404	0.2565543703703704
O60320	142	161	0.36141573684210526
O95409	254	316	0.2517628870967742
P07911	212	233	0.4364654285714285
P07911	572	587	0.33450526666666663
P0C7V4	36	72	0.27167738888888887
P29317	355	388	0.41207242424242424
P48443	128	208	0.355836525
P54317	309	332	0.3118775217391304
Q5SNT2	55	79	0.4639803333333334
Q5SNT2	110	126	0.2991896875
Q5VUJ5	585	607	0.31161377272727275
Q6UWH4	340	360	0.24550555
Q6UWH4	383	407	0.30525341666666667
Q6UXU6	34	49	0.5045517333333334
Q6UXU6	77	103	0.4561362692307692
Q9H2R5	120	147	0.2925598148148148
Q9H2R5	158	245	0.3048376666666667
A0A183	6	79	0.4708225479452055
O95256	141	186	0.24683382222222222
P47974	63	96	0.24689275757575757
Q03181	50	133	0.4324319036144579
Q53H47	63	132	0.43506215942028986
Q86T96	453	470	0.38113105882352943
Q86Y97	183	243	0.3704461
Q8TAA1	86	108	0.3020681818181818
Q8TAA1	126	172	0.32279634782608696
Q9BV36	53	108	0.3571398
Q9H0H5	289	342	0.35369903773584904
Q9HA38	138	161	0.2922127391304348
O95639	234	267	0.37600936363636367
P13671	678	711	0.3583951515151515
P36894	50	74	0.398222125
P36894	93	134	0.3885360487804878
Q14192	0	18	0.46351050000000005
Q15195	41	64	0.29848960869565216
Q16655	56	102	0.2563935652173913
Q6FIF0	3	42	0.3659941282051282
Q6FIF0	138	190	0.3418121346153846
Q92830	104	159	0.26605018181818185
Q99795	200	227	0.22926811111111112
A8K7I4	176	214	0.2828858421052632
P05111	316	337	0.3309654761904762
Q6ZTA4	197	247	0.55436906
Q6ZTA4	270	335	0.38316324615384617
Q8TEC5	24	58	0.3760022352941177
Q8WYN3	201	259	0.47604829310344826
Q92570	281	361	0.45137307499999996
Q96A22	0	22	0.3869138181818182
Q9HB58	450	497	0.2949098085106383
A8MX19	36	72	0.2727758888888889
O75469	6	111	0.3745691619047619
P0C5Y4	0	120	0.8447664833333334
Q8IUK5	295	323	0.32816164285714283
Q8IZJ4	265	290	0.25112036
Q8N1H7	26	85	0.270893406779661
Q8WV44	9	50	0.2784024878048781
Q96BQ3	36	64	0.47512528571428575
A0AAG2UUX9	542	601	0.434238593220339
O95867	26	46	0.4356441999999999
O95867	63	107	0.4738921818181818
P22532	0	71	0.9423717746478872
Q06481	69	86	0.23419852941176472
Q06481	108	123	0.2740796666666666
Q06481	149	174	0.27299568
Q06481	191	212	0.3241654761904762
Q06481	337	365	0.2580020714285714
Q13480	107	124	0.28616682352941175
Q7Z4K8	22	65	0.3655063488372093
Q7Z4K8	216	258	0.40711764285714286
Q96C01	24	95	0.3757009436619718
Q96PH6	21	64	0.41991823255813954
Q9H0M5	185	202	0.35456188235294117
Q9NZV6	60	83	0.3023371304347826
A8MXD5	228	249	0.44979490476190476
A8MXD5	262	289	0.5461722962962964
Q5JRC9	18	38	0.3009348
Q8IUC0	28	108	0.5060406875
Q8IUC0	152	167	0.44898973333333336
Q8N7C3	8	58	0.30152368
Q8ND82	702	736	0.3099050882352941
Q8TAT2	48	108	0.25319435
C9JPN9	101	135	0.35686332352941175
O43916	155	178	0.24646800000000002
O95389	15	105	0.5919890999999999
O95389	213	279	0.41483590909090906
O95389	291	318	0.4221950370370371
P29074	760	782	0.26343231818181817
P62979	110	136	0.2918296538461539
Q2MKA7	70	215	0.510730551724138
Q5CZA5	362	379	0.478002705882353
Q5T0T0	69	102	0.43550648484848486
Q6KF10	408	427	0.30852984210526313
Q96MA1	0	49	0.43677477551020405
Q9UGI0	16	36	0.38628425
Q9UP38	177	236	0.35086918644067794
P11678	246	272	0.2645575769230769
Q8NCR6	171	258	0.43267589655172417
Q8TBZ8	94	117	0.36244778260869565
Q8WTW4	337	365	0.3086461071428572
Q8WUU8	217	238	0.2924712857142857
Q969Q0	61	97	0.2714955
Q96MP5	62	79	0.2133960588235294
Q96MP5	536	555	0.35570894736842107
Q9UKF2	342	365	0.43081934782608694
Q9Y6Q6	169	203	0.33906129411764707
O76071	302	331	0.24132755172413792
P20851	63	90	0.3725666296296296
P20851	113	148	0.3619750285714286
P31271	142	164	0.29654468181818183
P55211	164	189	0.25901464
Q5T7P3	0	117	0.964906
Q7RTZ2	105	131	0.4478193461538461
Q7RTZ2	174	189	0.36132559999999997
Q7Z2W4	62	93	0.4095893225806452
Q96DX7	179	207	0.24540096428571428
Q96S99	147	184	0.3574253243243243
Q96S99	201	216	0.3309977333333334
Q9BVG3	39	60	0.4406820476190476
Q9NPF7	62	86	0.2643044583333333
Q9UJJ7	120	147	0.28394966666666666
D6RBM5	101	135	0.3685995294117647
G3V0H7	405	427	0.4093919545454545
P12724	80	101	0.4004338095238095
P12724	113	147	0.28429941176470586
P41223	99	143	0.4440103181818182
P52757	244	271	0.3969134814814815
P60321	52	123	0.29924595774647883
P80294	0	60	0.7748062166666667
Q03395	209	234	0.3059854
Q5VTB9	538	560	0.37191050000000003
Q8N4A0	496	527	0.20112312903225804
Q8N4A0	541	573	0.20685715625
Q8TEF2	58	73	0.253659
Q96AB6	77	98	0.2624526666666667
Q96EP1	293	359	0.4237658484848485
Q96EP1	465	497	0.47268340625
Q9NRP2	3	22	0.2925791578947368
A6NKC0	36	72	0.2710593611111111
O75123	395	439	0.3278850227272727
P04141	94	115	0.24614985714285717
Q86TG1	35	66	0.3775916129032258
Q8IUC1	0	162	0.6424386666666666
Q8NA92	0	19	0.4136391052631579
Q8NA92	36	63	0.30764311111111114
Q9H6Y7	237	277	0.29423187500000003
Q9NQ75	10	35	0.26482328
Q9NS62	345	401	0.33514464285714285
Q9UKK9	120	136	0.2643815
A6NMK8	451	474	0.3164379565217391
A6NNY8	179	221	0.3908796190476191
A6NNY8	255	298	0.2753152093023256
P17936	25	115	0.4988685666666666
P17936	229	290	0.2848716065573771
P18564	20	63	0.3750570232558139
P61568	0	18	0.25618044444444443
Q52LG2	31	108	0.47302316883116885
Q52LG2	142	174	0.46473659375
Q86XD8	656	709	0.40247075471698107
Q96CB8	154	218	0.288538390625
Q96MX3	470	493	0.3377636956521739
Q9C0B0	34	55	0.3502505238095238
Q9NSY2	131	169	0.27909634210526313
C9J6K1	70	88	0.26603499999999997
O00634	19	76	0.2636303333333333
O43294	217	268	0.34439335294117646
O43294	304	331	0.454644
O43294	380	412	0.4094358125
O95561	72	92	0.26591739999999997
P07602	127	147	0.29962245
P07602	499	523	0.41074266666666664
P0CG37	143	170	0.41944966666666667
P24593	19	109	0.5143303
P24593	208	245	0.28115467567567565
P31040	178	194	0.322409625
Q02325	38	64	0.2895450769230769
Q1XH10	590	619	0.26264203448275864
Q1XH10	698	720	0.28512777272727274
Q5TA77	0	94	0.9549336170212767
Q86SQ7	274	295	0.27892942857142855
Q8IYX3	0	36	0.23152119444444447
Q9BRA0	58	83	0.27614916
Q9Y2V2	58	78	0.3154474
P07998	43	147	0.3167564038461539
P0CG40	383	406	0.33487673913043475
P19474	20	61	0.4243153902439024
P19474	81	101	0.29650365
Q5QGT7	144	159	0.2727757333333333
Q7Z569	288	319	0.5336712258064515
Q9UIS9	305	386	0.4936868395061728
A0A0U1RR11	190	234	0.26967470454545456
O76061	181	220	0.2693437948717949
P05129	117	159	0.4060893571428571
P05771	79	95	0.34682425
P05771	131	160	0.3798345172413793
P07320	9	33	0.25717933333333337
Q07654	24	64	0.48725952499999997
Q13685	205	227	0.3060314090909091
Q14332	101	159	0.3555494310344828
Q15846	105	133	0.29808142857142855
Q15846	294	337	0.28422725581395347
Q5SVQ8	462	505	0.32147848837209303
Q5VZF2	172	207	0.26225862857142856
Q6ZMS7	340	363	0.25918713043478264
Q7Z5A9	24	132	0.445097462962963
Q8N3H0	33	130	0.3995867731958763
Q8WWY7	24	110	0.46450772093023257
Q96ME1	448	467	0.24842252631578948
Q9H305	131	150	0.36668489473684207
Q9HAK2	139	177	0.35832876315789475
Q9NQC1	246	270	0.41550637500000004
Q9NQC1	283	336	0.39122560377358495
Q9NWF9	552	573	0.4305798571428572
Q9NWF9	612	739	0.5290275039370078
A1A519	219	242	0.2808210869565217
A8MQ27	492	551	0.441935593220339
O96014	125	159	0.38961438235294116
O96014	198	232	0.38554594117647056
O96014	272	353	0.5097724074074074
P56704	125	156	0.3520984193548387
P56704	192	219	0.37876044444444446
P56704	272	334	0.47601433870967746
Q6ZMJ2	461	494	0.29828600000000005
Q8IYY4	63	78	0.31453586666666666
Q8WW18	109	173	0.375074828125
Q99571	115	152	0.2497105135135135
Q9BXS4	89	119	0.3277067666666667
A6NCW0	105	131	0.43441057692307694
B7ZBB8	208	245	0.23559413513513516
B7ZBB8	288	314	0.2932881153846154
P07316	11	31	0.35443705000000003
P50479	244	268	0.28167587499999996
Q13342	675	756	0.47506270370370374
Q17RM4	651	689	0.3931986315789474
Q6UWK7	29	65	0.3761636388888889
Q8IW50	160	184	0.4455965
Q8NCN4	57	115	0.45331808620689656
Q9H1J7	122	157	0.3365416571428571
Q9H1J7	206	229	0.370435347826087
Q9H1J7	276	331	0.44647638181818183
Q9H930	388	469	0.49068633333333334
Q9NV96	80	102	0.33947672727272726
Q9Y4J8	264	279	0.34973873333333333
A6NCC3	607	625	0.2981221111111111
O75610	340	362	0.3600333181818182
O76080	3	42	0.36223353846153844
O76080	144	195	0.3605273725490196
P0DX53	623	641	0.33488
P10253	71	117	0.3514915652173913
P13631	79	159	0.351952225
Q02086	576	599	0.420623652173913
Q16342	106	181	0.36701046666666665
Q5U4P2	251	275	0.3822520833333333
Q5U4P2	297	335	0.3176028157894737
Q8TF20	88	111	0.3515587391304348
Q8TF20	144	167	0.36643439130434785
Q9H165	37	85	0.28298462500000005
Q9H165	396	421	0.32434688
Q9H9L4	17	97	0.2930780125
Q9H9L4	291	369	0.40756966666666666
Q9HBV2	89	124	0.3397360857142857
P08912	386	414	0.23067142857142858
P53672	26	42	0.302635125
Q1L6U9	65	138	0.3934828082191781
Q5TYW2	90	108	0.28458938888888885
Q92561	310	329	0.3268165263157895
Q96MM7	245	273	0.37484435714285713
Q96MM7	342	369	0.24843355555555555
Q9GZP0	297	327	0.45955776666666664
Q9GZP0	349	369	0.5955424
Q9H633	51	104	0.36993156603773586
Q9NQL9	18	64	0.35338541304347826
Q9NU63	319	342	0.30023678260869563
Q9Y4X5	221	237	0.3589655
Q9Y4X5	271	311	0.45674960000000003
Q9Y4X5	329	367	0.5094214210526316
A0A455ZAR2	0	86	0.4930349534883721
A1L020	458	515	0.45146952631578946
A6NCK2	36	64	0.46754635714285714
A6NCK2	93	124	0.34747506451612903
A8MQB3	99	119	0.23930664999999998
A8MQB3	167	220	0.40203320754716987
M0QZC1	53	120	0.31716982089552237
O43715	0	56	0.23282564285714286
P06870	174	238	0.243798046875
P36954	6	60	0.3615046296296296
P36954	75	124	0.36559665306122446
Q53GG5	283	323	0.3015088
Q5VVJ2	611	632	0.25036533333333333
Q8IV38	314	357	0.35553081395348834
Q8NE35	625	647	0.34673200000000004
Q8TAV5	79	129	0.26835180000000003
Q8TEU8	317	404	0.38311547126436785
Q9BQ24	36	90	0.47302716666666667
Q9GZX9	34	93	0.4921650677966101
Q9GZX9	128	167	0.2639557435897436
F8WBI6	607	625	0.2981221111111111
H3BQW9	91	113	0.36102581818181817
O95390	359	381	0.3858675
Q14847	34	62	0.26705285714285715
Q71H61	213	240	0.5670127407407407
Q8N428	531	552	0.23854009523809525
Q8N907	171	188	0.36979111764705885
Q8N9I9	153	211	0.3824592068965517
Q96KN9	105	131	0.2597985384615385
Q9NRY7	133	182	0.3869706734693878
D6R9N7	101	135	0.35516523529411764
I6L899	606	624	0.2981221111111111
P00736	144	202	0.39776632758620695
P00736	354	385	0.29612687096774193
P00736	418	460	0.22941542857142858
P19957	65	116	0.49122129411764703
P80297	0	60	0.79911785
P98169	475	500	0.34172392
Q12841	27	116	0.39443534831460675
Q12841	221	276	0.41119894545454544
Q14833	509	575	0.369038196969697
Q6PCD5	276	307	0.27671419354838706
Q6PCD5	320	339	0.3243468947368421
Q6PCD5	673	689	0.2939614375
Q7RTX1	347	363	0.337929875
Q8IYH5	812	865	0.42873386792452833
Q99952	215	233	0.3586876666666667
O75679	38	90	0.46906171153846155
O95925	26	82	0.513235375
O95925	103	132	0.5719064482758621
P10323	211	250	0.24691438461538462
P19883	25	65	0.465626225
P41743	179	199	0.2764444
P43026	454	472	0.3009748333333333
Q3LI77	39	93	0.47524881481481485
Q5R387	96	148	0.47873123076923074
Q6Q0C1	137	167	0.33768196666666667
Q6ZSS3	279	305	0.3622084230769231
Q7RTX0	359	381	0.31014472727272724
Q7RTX0	405	423	0.29041427777777773
Q7RTX0	488	552	0.3611394375
Q8NDB6	117	137	0.3062629
Q8WW22	126	206	0.3004504125
Q96GN5	343	421	0.485760141025641
P06401	474	497	0.28264591304347825
P06401	600	630	0.4329980666666666
P07988	134	152	0.35230994444444447
P07988	349	380	0.40126922580645163
P10588	45	125	0.388638575
P10606	110	125	0.2769348
P17252	124	160	0.365691
Q0D2H9	405	423	0.33488
Q13507	262	281	0.32683094736842105
Q2VPA4	86	105	0.3201826315789474
Q2VPA4	207	239	0.301142375
Q2VPA4	256	358	0.3233345882352941
Q2VPA4	432	484	0.27404944230769235
Q5SZB4	254	276	0.2871502727272727
Q99727	25	40	0.3215488
Q9BWE0	79	99	0.44730689999999995
Q9H3S1	500	533	0.3406782424242424
Q9UBV4	134	165	0.35955348387096775
Q9UBV4	210	237	0.37924348148148146
Q9UBV4	283	364	0.489457962962963
Q9Y5F6	719	740	0.2716185238095238
A6NNE9	159	189	0.39268213333333335
P01042	328	349	0.2771967619047619
P16581	534	556	0.3039750454545454
Q02556	216	236	0.2851054
Q15113	375	398	0.2710256956521739
Q8NDQ6	318	358	0.42680660000000004
Q8NDQ6	374	397	0.4263224347826087
Q04756	329	349	0.3268598
Q04756	510	542	0.2697524375
Q04756	583	604	0.41344980952380955
Q14554	446	469	0.25244265217391304
Q6IE81	245	274	0.3874608275862069
Q86TH1	58	126	0.42500772058823527
Q86X29	286	311	0.56926276
Q96FX2	15	47	0.354115125
Q96M96	554	579	0.29965652
Q9H3D4	334	355	0.31312509523809523
Q9HBW9	383	398	0.25677633333333333
Q9NQ69	152	175	0.3738328260869565
Q9Y6F9	38	68	0.22082483333333333
Q9Y6F9	117	143	0.39464946153846153
Q9Y6F9	211	245	0.4312824411764706
Q9Y6F9	283	364	0.4913552098765432
Q00604	55	110	0.4078441272727273
Q494W8	261	283	0.24825286363636365
Q494W8	307	331	0.3627028333333333
Q5SWL7	447	473	0.46479711538461543
Q6UXB4	276	292	0.3509025625
Q8N9F8	169	192	0.33577465217391306
Q8NB78	140	189	0.2483179387755102
Q969E1	51	76	0.36085068
Q96LC9	45	65	0.33377344999999997
Q9BY78	369	426	0.3929473157894737
Q9BZM2	48	167	0.504425512605042
Q9NR56	179	213	0.27735829411764706
Q9NXR5	117	137	0.2350542
Q9UGT4	298	376	0.31125470512820513
Q9UGT4	757	779	0.2538372727272727
Q9Y2E6	398	421	0.3032679130434783
Q9Y2E6	453	476	0.3192933043478261
B8ZZ34	49	115	0.36280189393939394
O43462	361	385	0.334612875
P11473	13	93	0.377393975
P14314	27	125	0.4048243775510204
P14314	462	513	0.24128392156862744
P31249	386	413	0.21630748148148146
P50876	103	203	0.46327847
Q86WS4	560	651	0.3285424945054945
Q9BYR9	0	127	0.8829642598425197
A6NIE9	247	264	0.27111494117647056
O75718	81	97	0.2617249375
P07477	185	221	0.28394063888888893
P20933	54	78	0.30098929166666666
P60323	47	118	0.29838383098591553
Q9HD89	51	107	0.5034753035714286
Q9UGP4	616	675	0.43380300000000005
P60002	15	62	0.4036917234042553
P62273	10	31	0.3658182380952381
Q86UP6	503	521	0.333885
Q8NBA8	58	84	0.3891490384615385
Q96FC7	356	375	0.31476989473684214
Q96IU2	58	81	0.27749895652173917
Q99572	113	161	0.2732044375
Q99572	466	505	0.4611812564102564
Q9P0G3	125	150	0.2660246
Q9P0G3	161	222	0.321476868852459
Q9Y5W3	263	288	0.2688588
Q9Y5W3	323	346	0.3317410869565217
B4DXR9	217	237	0.32984435
P00742	230	255	0.28909935999999997
