Accession_number	Start	End	Predicted_score
P17030	106	449	0.6133331060409546
P26927	46	481	0.617040753364563
Q6PG37	183	612	0.6494836807250977
Q7L2R6	205	522	0.6596919298171997
Q92731	88	256	0.5209141969680786
Q96C55	111	218	0.5898649096488953
Q96S15	708	745	0.5914467573165894
Q9Y462	301	758	0.5894586443901062
A0A1B0GTW7	122	154	0.5905871987342834
O75815	420	457	0.5425159931182861
P17017	93	641	0.6683065891265869
P22891	81	187	0.7097997069358826
Q6PF15	550	582	0.5933230519294739
Q6UVJ0	539	557	0.5220045447349548
Q6UWM5	180	221	0.5214912295341492
Q96EQ8	27	193	0.6024988889694214
Q96F45	424	448	0.5802529454231262
Q96F45	508	566	0.674967348575592
Q9NR61	176	529	0.7227140665054321
Q9NR61	655	684	0.5271787047386169
Q9ULD5	547	605	0.5246096253395081
Q9ULD5	640	830	0.601564347743988
Q9Y603	177	216	0.624273419380188
A6NNF4	104	351	0.6504188179969788
A6NNF4	370	615	0.664539635181427
Q6UXF7	203	301	0.6736941933631897
Q92496	114	232	0.6321008205413818
Q96BR9	275	385	0.5674687623977661
Q9C026	118	206	0.5336227416992188
Q9HAH1	129	332	0.6795219779014587
O00635	3	136	0.5771540403366089
O75143	235	251	0.6331760883331299
P07357	24	173	0.6403199434280396
P07357	492	562	0.5793768763542175
Q8NE65	246	331	0.5941900610923767
O75840	211	301	0.5118154287338257
P01589	154	190	0.513952910900116
P14222	372	412	0.6036134362220764
P14222	528	554	0.5393475890159607
Q13443	350	677	0.7400870323181152
Q2Q1W2	197	242	0.5311009883880615
Q58A45	31	75	0.548825204372406
Q8TAF7	198	548	0.6672297716140747
Q96BV0	99	220	0.5854605436325073
Q96BV0	269	379	0.5232715606689453
Q96LX8	170	269	0.6482757329940796
Q96LX8	324	423	0.5632008910179138
Q9UBX5	22	89	0.5362008810043335
Q9UBX5	99	341	0.730728268623352
Q9UKF5	384	561	0.7471147179603577
Q9UKF5	624	654	0.5822107195854187
A0ABJ7H351	81	149	0.5502667427062988
A0ABJ7H351	240	366	0.5161683559417725
O15265	105	141	0.5693097710609436
O75173	322	689	0.7529261112213135
P17028	219	367	0.6252356767654419
Q5EBM4	94	169	0.5828443169593811
Q5T700	59	204	0.6554057598114014
Q6NUJ1	24	100	0.5362383127212524
Q6VAB6	409	485	0.573468804359436
Q8N8J6	176	730	0.6926865577697754
Q96E35	149	220	0.5234953761100769
Q9NPC7	295	521	0.7133507132530212
Q9NXA8	246	309	0.5185399055480957
Q9P0J7	0	142	0.6387925148010254
A8MT65	203	543	0.6543501615524292
P05156	155	326	0.6401172876358032
P59817	286	362	0.5197350382804871
Q6MZQ0	264	315	0.526959240436554
Q8NA19	356	427	0.5098991394042969
Q8TF45	74	670	0.638854444026947
Q96JC4	85	523	0.6638021469116211
Q9P0N8	0	28	0.5171058177947998
Q9Y561	383	479	0.6839775443077087
O75346	102	487	0.6605133414268494
O75398	483	557	0.5202891826629639
P09919	7	25	0.5405786037445068
Q13470	372	414	0.5238873958587646
Q6ZMS4	149	495	0.654241144657135
Q9UNA0	542	646	0.6260687112808228
Q9UNE0	5	152	0.6509979963302612
P0CG24	0	378	0.6681917905807495
P29122	687	968	0.6910467147827148
Q6N043	344	508	0.5681095719337463
Q6N043	615	740	0.5733543038368225
Q8IWZ5	136	170	0.5903694033622742
Q8N7M2	186	328	0.6156749129295349
Q8N7M2	395	669	0.641593873500824
Q96GP6	49	446	0.6146084070205688
Q96JL9	295	644	0.6422703266143799
Q96T25	404	553	0.5686190128326416
Q99062	113	191	0.724921703338623
Q9BWX1	30	228	0.5970765948295593
Q9NPY3	25	49	0.5192846059799194
Q9NPY3	119	468	0.6845834851264954
Q9NQX6	121	462	0.6583817005157471
B4DX44	104	293	0.6716076135635376
O75626	563	695	0.5094756484031677
Q14246	22	343	0.6666502952575684
Q15072	5	192	0.6543680429458618
Q15072	211	291	0.5210937857627869
Q8WTR7	205	291	0.537297785282135
Q8WTR7	311	870	0.6379627585411072
Q92563	74	208	0.5750842094421387
Q6P3V2	167	399	0.6295897960662842
Q6P3V2	427	767	0.6826213598251343
Q8N7Q3	75	586	0.6296622157096863
Q9NQV7	577	890	0.6795557737350464
O14638	42	159	0.669241726398468
P07225	55	286	0.6489839553833008
P08047	601	705	0.5453062653541565
P15621	96	662	0.6648191809654236
Q9P1U0	0	125	0.5039076209068298
Q9Y2P7	127	626	0.6474689245223999
A0A096LNW5	21	269	0.7007057666778564
P10072	321	650	0.6807265877723694
P49910	267	484	0.6095596551895142
Q15109	186	276	0.511407732963562
Q15109	292	319	0.6073223352432251
Q6UY18	15	57	0.6118637919425964
Q9H9D4	347	629	0.5754121541976929
O95025	530	594	0.6122486591339111
P08235	434	451	0.7065839171409607
P08235	472	492	0.675428569316864
P26651	101	171	0.5809323191642761
P78539	70	194	0.6988194584846497
Q6ZN54	237	305	0.6226460337638855
Q86UE3	291	482	0.6111277341842651
Q86UE3	518	835	0.638785719871521
Q8ND24	632	702	0.6257175803184509
Q96P26	42	93	0.5313069820404053
O95196	356	428	0.5553483963012695
P10075	180	375	0.6749757528305054
P52824	93	268	0.6950579285621643
Q6A162	2	114	0.5488966703414917
Q6A162	393	430	0.5541175007820129
Q8NEK5	79	532	0.6212972402572632
Q8TBJ5	180	206	0.5374261140823364
Q8TBJ5	270	431	0.6036161184310913
Q99944	92	200	0.6940144300460815
Q9BX82	158	623	0.6056756377220154
Q9UKC9	395	422	0.5035141706466675
A0AAQ5BIG5	601	670	0.5489479899406433
O00300	24	199	0.6921080946922302
O43298	345	460	0.5105336904525757
P48960	15	274	0.5912663340568542
Q13501	102	180	0.6458607316017151
Q86Y38	912	944	0.5318962335586548
Q969W8	161	417	0.6265464425086975
Q9H160	205	266	0.5915153622627258
Q9H7R0	110	625	0.6709360480308533
Q9NR11	269	477	0.6258779764175415
Q9Y508	20	224	0.5792710185050964
P14373	0	142	0.5791464447975159
Q02297	172	240	0.5986590385437012
Q8TB52	334	353	0.5909347534179688
Q96NE9	559	621	0.6931310892105103
Q9HBJ0	107	175	0.5168977379798889
O43300	492	515	0.6157479286193848
Q15937	186	497	0.6739539504051208
Q9HBT7	331	758	0.6651713252067566
Q9ULM2	111	228	0.5257891416549683
Q9ULM2	267	424	0.6263303756713867
Q9ULM2	459	523	0.5900919437408447
P18146	338	420	0.6028793454170227
P29590	173	236	0.5688605904579163
Q6UWU4	131	165	0.5092303156852722
Q6UY11	0	259	0.6814749836921692
Q96N38	74	512	0.5771114826202393
Q9H3U7	25	150	0.6125895977020264
Q9UIH9	49	89	0.5483065843582153
Q9UIH9	303	402	0.5848731994628906
Q9Y458	456	487	0.500872015953064
Q6UWV2	207	234	0.5695717334747314
Q86XU0	200	573	0.6210576891899109
Q8NDZ0	283	300	0.6632933020591736
Q96DN2	43	270	0.6597336530685425
Q96DN2	381	753	0.6316669583320618
Q9NUG4	337	413	0.7042984962463379
Q9UNL4	183	248	0.5728828310966492
Q9Y4I5	140	270	0.5078198313713074
Q9Y4I5	291	425	0.5959777235984802
P29558	166	257	0.5015208125114441
P52744	25	261	0.6305869221687317
Q8N8C0	0	122	0.5833929777145386
Q969J2	137	218	0.5625413656234741
Q969J2	316	459	0.637138843536377
Q969J2	482	541	0.5240392088890076
Q9HBE1	347	530	0.6686352491378784
E7ETH6	47	172	0.5023744702339172
E7ETH6	198	401	0.6192155480384827
O75106	719	755	0.6018459796905518
Q14588	197	407	0.6972405314445496
Q14588	448	685	0.6529442071914673
Q7Z5U6	4	26	0.6421217322349548
Q8WWZ8	149	267	0.7207464575767517
Q86W42	305	333	0.569618284702301
Q96NG5	143	401	0.6810567378997803
