Accession_number	Region	Domain
Q2TAL8	[42, 71]	No_PFAM_overlap
Q6UXM1	[43, 68]	No_PFAM_overlap
Q6UXM1	[880, 1003]	No_PFAM_overlap
Q6ZNI0	[36, 86]	No_PFAM_overlap
Q7L7V1	[714, 742]	No_PFAM_overlap
Q8IZF6	[2381, 2443]	No_PFAM_overlap
Q8NBF1	[187, 206]	No_PFAM_overlap
Q8NBF1	[280, 345]	Zinc finger, C2H2 type
Q8TEQ6	[3, 23]	No_PFAM_overlap
Q8TEQ6	[850, 881]	No_PFAM_overlap
Q96NW4	[401, 442]	No_PFAM_overlap
Q96NW4	[694, 748]	Ankyrin repeats (3 copies)
Q9HC57	[72, 198]	WAP-type (Whey Acidic Protein) 'four-disulfide core'
Q9NQZ8	[122, 488]	Zinc finger, C2H2 type
Q9UFP1	[232, 259]	FAM198 protein
Q59H18	[751, 777]	No_PFAM_overlap
Q6UXK5	[25, 45]	No_PFAM_overlap
Q6ZQX7	[187, 215]	Protein LIAT1
Q8IUA0	[38, 240]	WAP-type (Whey Acidic Protein) 'four-disulfide core'
Q8N141	[152, 374]	Zinc finger, C2H2 type
Q8N141	[442, 531]	Zinc finger, C2H2 type
Q8N895	[240, 261]	Zinc finger, C2H2 type
Q8N895	[275, 456]	Zinc finger, C2H2 type
Q8WYA1	[268, 314]	No_PFAM_overlap
Q92743	[35, 152]	Kazal-type serine protease inhibitor domain
Q96G61	[4, 20]	NUDIX domain
Q96SE7	[124, 168]	No_PFAM_overlap
Q96SE7	[201, 219]	No_PFAM_overlap
Q96SE7	[240, 441]	Zinc finger, C2H2 type
Q96SE7	[456, 838]	Zinc finger, C2H2 type
Q96SL8	[20, 125]	Zinc finger, C2H2 type
Q96SL8	[195, 248]	Zinc finger, C2H2 type
Q96SL8	[330, 379]	No_PFAM_overlap
Q96SL8	[411, 495]	Zinc finger, C2H2 type
Q9BYP7	[1209, 1239]	No_PFAM_overlap
Q9BYP7	[1254, 1277]	No_PFAM_overlap
Q9ULV3	[586, 715]	Zinc-finger double-stranded RNA-binding
Q9ULV3	[787, 841]	No_PFAM_overlap
Q9Y263	[0, 21]	No_PFAM_overlap
A4D1E1	[424, 451]	ZNF804A small beta sheet domain
A4D1E1	[469, 490]	ZNF804A small beta sheet domain
A4D1E1	[601, 670]	No_PFAM_overlap
A4D1E1	[729, 900]	No_PFAM_overlap
A4D1E1	[1323, 1343]	No_PFAM_overlap
O14686	[126, 362]	PHD-finger
O14686	[1463, 1567]	PHD-finger
O14815	[21, 52]	Calpain family cysteine protease
P00748	[48, 301]	Fibronectin type I domain
P00750	[27, 244]	Fibronectin type I domain
P17025	[165, 273]	Zinc finger, C2H2 type
P17025	[314, 622]	Zinc finger, C2H2 type
P22570	[0, 28]	No_PFAM_overlap
P22570	[332, 357]	No_PFAM_overlap
P26232	[823, 862]	Vinculin family
P49759	[146, 161]	Protein kinase domain
Q13158	[83, 98]	Death effector domain
Q15695	[162, 231]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Q6PJE2	[126, 178]	ZP-C domain
Q6Q0C0	[118, 169]	RING-type zinc-finger
Q6Q0C0	[196, 297]	No_PFAM_overlap
Q709C8	[3700, 3737]	Intermembrane lipid transfer protein VPS13, C-terminal
Q711Q0	[23, 66]	No_PFAM_overlap
Q7RTU9	[315, 361]	No_PFAM_overlap
Q7RTU9	[494, 525]	No_PFAM_overlap
Q7RTU9	[1107, 1129]	No_PFAM_overlap
Q7RTU9	[1429, 1479]	No_PFAM_overlap
Q7Z736	[670, 720]	No_PFAM_overlap
Q86SJ2	[29, 50]	No_PFAM_overlap
Q86VR7	[331, 617]	Immunoglobulin domain
Q86XP0	[681, 703]	No_PFAM_overlap
Q8N3F9	[379, 396]	No_PFAM_overlap
Q8NEZ4	[120, 166]	No_PFAM_overlap
Q8NEZ4	[327, 355]	PHD-like zinc-binding domain
Q8NEZ4	[373, 536]	PHD-finger
Q8NEZ4	[1045, 1167]	PHD-finger
Q8NEZ4	[4213, 4258]	No_PFAM_overlap
Q8NEZ4	[4885, 4910]	SET domain
Q93070	[283, 302]	No_PFAM_overlap
Q96G91	[317, 336]	No_PFAM_overlap
Q9P2S2	[178, 287]	Laminin G domain
Q9P2S2	[681, 712]	No_PFAM_overlap
Q9P2S2	[1088, 1119]	No_PFAM_overlap
Q9UF02	[210, 226]	No_PFAM_overlap
Q9ULK6	[252, 281]	Ring finger domain
Q9ULK6	[317, 339]	Ring finger domain
Q9Y5Z0	[441, 468]	No_PFAM_overlap
A6NDA9	[22, 48]	No_PFAM_overlap
P11161	[344, 419]	Zinc finger, C2H2 type
P21817	[810, 858]	RyR domain
P21817	[4946, 4969]	Ion transport protein
P23467	[1674, 1691]	No_PFAM_overlap
P23467	[1711, 1739]	Protein-tyrosine phosphatase
P41182	[508, 608]	Zinc finger, C2H2 type
P41182	[645, 688]	Zinc finger, C2H2 type
P51884	[22, 56]	No_PFAM_overlap
P52732	[836, 865]	No_PFAM_overlap
Q02386	[124, 219]	Zinc finger, C2H2 type
Q02386	[237, 665]	Zinc finger, C2H2 type
Q16787	[291, 726]	Laminin EGF domain
Q16787	[1249, 1470]	Laminin EGF domain
Q16787	[1649, 1840]	Laminin EGF domain
Q5VTD9	[122, 326]	Zinc finger, C2H2 type
Q6DD87	[65, 183]	Zinc-finger double domain
Q6DD87	[274, 292]	No_PFAM_overlap
Q6VUC0	[170, 210]	No_PFAM_overlap
Q8N8L2	[25, 436]	Zinc finger, C2H2 type
Q8NFP0	[12, 33]	No_PFAM_overlap
Q8WWF6	[112, 134]	No_PFAM_overlap
Q92674	[740, 755]	No_PFAM_overlap
Q96AQ8	[122, 155]	No_PFAM_overlap
Q99758	[866, 887]	No_PFAM_overlap
Q9H501	[484, 503]	ESF1 RRM domain
Q9H8K7	[208, 244]	No_PFAM_overlap
Q9H8K7	[299, 383]	No_PFAM_overlap
Q9H8W5	[0, 47]	RING-type zinc-finger
Q9H8W5	[82, 240]	B-box zinc finger
Q9H8W5	[358, 408]	Filamin/ABP280 repeat
Q9H8W5	[505, 577]	No_PFAM_overlap
Q9HBF4	[14, 117]	ANCHR-like B-box zinc-binding domain
Q9HBF4	[408, 473]	No_PFAM_overlap
Q9HC84	[231, 434]	C8 domain
Q9HC84	[552, 872]	C8 domain
Q9HC84	[1035, 1268]	C8 domain
Q9HC84	[2960, 2977]	Mucin-2 protein WxxW repeating region
Q9HC84	[4216, 4236]	Mucin-2 protein WxxW repeating region
Q9HC84	[4927, 4993]	No_PFAM_overlap
Q9HC84	[5008, 5064]	No_PFAM_overlap
Q9HC84	[5280, 5752]	C8 domain
Q9NZL3	[160, 706]	Zinc finger, C2H2 type
Q9P0J1	[0, 85]	No_PFAM_overlap
Q9UJL9	[155, 200]	No_PFAM_overlap
Q9UJL9	[284, 371]	Zinc-finger double domain
Q9UJL9	[382, 533]	Zinc finger, C2H2 type
Q9UKZ4	[979, 994]	No_PFAM_overlap
Q9UM47	[42, 1321]	EGF-like domain
Q9UM47	[1331, 1502]	LNR domain
Q9UM47	[1787, 1828]	Ankyrin repeats (3 copies)
P04196	[82, 115]	Cystatin domain
P04196	[231, 253]	No_PFAM_overlap
P0C7A2	[0, 24]	No_PFAM_overlap
P17813	[18, 53]	TGFBR3-like, N-terminal domain
Q14203	[1231, 1259]	No_PFAM_overlap
Q14929	[76, 94]	No_PFAM_overlap
Q14929	[224, 596]	Zinc finger, C2H2 type
Q6P179	[495, 521]	Peptidase family M1 domain
Q6P1L6	[134, 170]	No_PFAM_overlap
Q6P1L6	[238, 598]	Zinc finger, C2H2 type
Q6RFH5	[38, 57]	No_PFAM_overlap
Q6UWX4	[46, 65]	Folate receptor family
Q86VH4	[27, 58]	No_PFAM_overlap
Q86VH4	[333, 370]	No_PFAM_overlap
Q86X76	[28, 64]	Carbon-nitrogen hydrolase
Q8IZD2	[454, 480]	No_PFAM_overlap
Q8IZD2	[1070, 1089]	No_PFAM_overlap
Q8IZD2	[1103, 1129]	No_PFAM_overlap
Q8NCD3	[255, 277]	Holliday junction recognition protein-associated repeat
Q8WXI4	[199, 225]	No_PFAM_overlap
Q96EB6	[497, 519]	No_PFAM_overlap
Q96QE5	[19, 57]	No_PFAM_overlap
Q96QE5	[126, 151]	Helix-hairpin-helix motif
Q9GZU2	[430, 589]	Zinc finger, C2H2 type
Q9GZU2	[602, 654]	Zinc finger, C2H2 type
Q9GZU2	[946, 990]	Zinc finger, C2H2 type
Q9GZU2	[1000, 1042]	No_PFAM_overlap
Q9GZU2	[1104, 1358]	Zinc finger, C2H2 type
Q9GZU2	[1504, 1587]	Zinc finger, C2H2 type
Q9H8Y5	[65, 97]	No_PFAM_overlap
Q9NSB4	[434, 491]	No_PFAM_overlap
Q9NZP8	[182, 251]	Trypsin
Q9NZV8	[557, 595]	No_PFAM_overlap
Q9UDR5	[331, 413]	No_PFAM_overlap
Q9UHF7	[556, 642]	Trps1 zinc finger C2H2-type 5
Q9UHF7	[663, 720]	No_PFAM_overlap
Q9UHF7	[1233, 1271]	No_PFAM_overlap
Q9Y2D8	[28, 59]	No_PFAM_overlap
A6NC86	[65, 203]	u-PAR/Ly-6 domain
A6PVC2	[582, 617]	No_PFAM_overlap
A6PVC2	[766, 838]	No_PFAM_overlap
O60312	[433, 458]	No_PFAM_overlap
O60312	[613, 630]	No_PFAM_overlap
O60312	[933, 950]	No_PFAM_overlap
O60524	[670, 691]	No_PFAM_overlap
O95977	[324, 341]	No_PFAM_overlap
P01344	[19, 36]	No_PFAM_overlap
Q13506	[86, 126]	No_PFAM_overlap
Q15155	[965, 984]	No_PFAM_overlap
Q5VTA0	[458, 473]	PRAME C-terminal domain
Q8N6G6	[467, 846]	Thrombospondin type 1 domain
Q8N6G6	[1496, 1760]	Thrombospondin type 1 domain
Q8NFN8	[729, 770]	No_PFAM_overlap
Q8TCC3	[134, 157]	No_PFAM_overlap
Q8TE60	[0, 54]	No_PFAM_overlap
Q8TE60	[494, 511]	Reprolysin (M12B) family zinc metalloprotease
Q8TE60	[901, 1220]	PLAC (protease and lacunin) domain
Q969H4	[197, 263]	No_PFAM_overlap
Q969H4	[395, 410]	PH domain
Q9BZG1	[23, 43]	No_PFAM_overlap
Q9BZG1	[242, 258]	No_PFAM_overlap
Q9H7D7	[639, 660]	WD domain, G-beta repeat
Q9H7L2	[273, 351]	Immunoglobulin domain
Q9H7R5	[148, 677]	Zinc finger, C2H2 type
Q9HC38	[14, 32]	No_PFAM_overlap
Q9UNS1	[545, 606]	No_PFAM_overlap
Q9UPX6	[109, 179]	No_PFAM_overlap
B2RTY4	[723, 740]	No_PFAM_overlap
B2RTY4	[755, 786]	No_PFAM_overlap
B2RTY4	[1170, 1223]	No_PFAM_overlap
B4DU55	[177, 562]	Zinc finger, C2H2 type
O75382	[10, 176]	Zinc finger, C3HC4 type (RING finger)
P23771	[260, 361]	GATA zinc finger
P60370	[0, 47]	No_PFAM_overlap
Q07866	[421, 473]	Tetratricopeptide repeat
Q14258	[0, 210]	RING-type zinc-finger
Q63HR2	[633, 716]	No_PFAM_overlap
Q63HR2	[745, 779]	No_PFAM_overlap
Q63HR2	[1237, 1308]	Phosphotyrosine-binding domain
Q6PII5	[225, 289]	No_PFAM_overlap
Q6ZMJ4	[183, 204]	Interleukin 34
Q8NFV5	[89, 119]	No_PFAM_overlap
Q96A37	[25, 218]	Drought induced 19 protein (Di19), zinc-binding
Q96NS5	[233, 320]	Ankyrin repeat
Q96Q06	[254, 322]	No_PFAM_overlap
Q99697	[0, 25]	No_PFAM_overlap
Q9BX67	[214, 239]	Immunoglobulin domain
Q9H3V2	[183, 199]	CD20-like family
Q9H4P4	[83, 145]	USP8 interacting
Q9P2Y4	[59, 110]	Zinc finger, C2H2 type
Q9P2Y4	[163, 209]	No_PFAM_overlap
Q9P2Y4	[270, 324]	Zinc finger, C2H2 type
Q9P2Y4	[494, 548]	Zinc finger, C2H2 type
Q9UDV6	[412, 476]	Zinc finger, C2H2 type
Q9Y6T7	[739, 803]	Diacylglycerol kinase accessory domain
A0AAQ5BID4	[0, 24]	No_PFAM_overlap
O00305	[85, 116]	Voltage gated calcium channel subunit beta domain 4Aa N terminal
O43255	[71, 173]	E3 ubiquitin-protein ligase sina/sinah, RING finger
O60902	[186, 215]	Homeodomain
P00734	[84, 302]	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain
P05556	[398, 416]	No_PFAM_overlap
P05556	[455, 694]	Integrin beta epidermal growth factor like domain 1
P0CF97	[59, 111]	No_PFAM_overlap
P28300	[199, 221]	Lysyl oxidase
P47883	[308, 333]	No_PFAM_overlap
P51815	[352, 501]	Zinc finger, C2H2 type
P60508	[31, 66]	No_PFAM_overlap
P60508	[109, 170]	No_PFAM_overlap
Q6UW60	[585, 676]	No_PFAM_overlap
Q6ZNA5	[171, 211]	No_PFAM_overlap
Q6ZVD7	[204, 271]	No_PFAM_overlap
Q8IYB7	[140, 168]	No_PFAM_overlap
Q8NFR9	[64, 94]	No_PFAM_overlap
Q92754	[185, 219]	No_PFAM_overlap
Q96F83	[264, 324]	Clathrin-binding box of Aftiphilin, vesicle trafficking
Q96RI1	[78, 225]	Double treble clef zinc finger, C4 type
Q9BX74	[38, 111]	No_PFAM_overlap
Q9H2U9	[340, 575]	Disintegrin
Q9H2U9	[613, 664]	No_PFAM_overlap
Q9H324	[464, 640]	Thrombospondin type 1 domain
Q9H324	[1000, 1102]	PLAC (protease and lacunin) domain
Q9P255	[57, 530]	Zinc finger, C2H2 type
Q9P2J2	[1130, 1159]	No_PFAM_overlap
A6NMB9	[377, 403]	No_PFAM_overlap
A6NMB9	[589, 641]	No_PFAM_overlap
B1AKI9	[215, 297]	Thrombospondin type 1 domain
O60603	[23, 48]	No_PFAM_overlap
P06239	[0, 23]	No_PFAM_overlap
P06732	[135, 153]	No_PFAM_overlap
P08631	[230, 252]	No_PFAM_overlap
P0DUQ1	[129, 144]	No_PFAM_overlap
P20023	[204, 224]	Sushi repeat (SCR repeat)
P20023	[331, 356]	Sushi repeat (SCR repeat)
P20023	[646, 670]	Sushi repeat (SCR repeat)
P21675	[1174, 1210]	No_PFAM_overlap
P28370	[156, 175]	No_PFAM_overlap
P36980	[100, 215]	Sushi repeat (SCR repeat)
P55001	[144, 182]	Microfibril-associated glycoprotein (MAGP)
Q3KQV3	[120, 180]	No_PFAM_overlap
Q3KQV3	[206, 592]	Zinc finger, C2H2 type
Q66K89	[46, 86]	No_PFAM_overlap
Q66K89	[122, 146]	No_PFAM_overlap
Q66K89	[203, 286]	Zinc finger, C2H2 type
Q66K89	[451, 624]	Zinc finger, C2H2 type
Q68DX3	[728, 755]	No_PFAM_overlap
Q68DX3	[1257, 1308]	No_PFAM_overlap
Q6NSZ9	[126, 144]	No_PFAM_overlap
Q6NSZ9	[338, 534]	Zinc finger, C2H2 type
Q6NVV9	[333, 401]	No_PFAM_overlap
Q6UXH1	[29, 46]	No_PFAM_overlap
Q6UXH1	[117, 326]	Calcium-binding EGF domain
Q8IUN9	[119, 148]	Hepatic lectin, N-terminal domain
Q8IUN9	[159, 184]	No_PFAM_overlap
Q8IWB6	[1220, 1254]	No_PFAM_overlap
Q8WUT4	[546, 597]	Fibronectin type III domain
Q92613	[162, 227]	PHD-finger
Q96JN8	[1316, 1406]	No_PFAM_overlap
Q96JX3	[0, 15]	No_PFAM_overlap
Q9H694	[414, 448]	Protein bicaudal C homolog 1, KH-like domain
Q9H694	[464, 480]	No_PFAM_overlap
Q9H694	[846, 881]	SAM domain (Sterile alpha motif)
Q9H7X3	[124, 373]	Zinc finger, C2H2 type
Q9NQ30	[16, 160]	Insulin-like growth factor binding protein
O14753	[98, 255]	Zinc-finger double domain
O43345	[118, 405]	C2H2-type zinc finger
O43345	[421, 897]	Zinc-finger double domain
O43345	[924, 1127]	Zinc-finger double domain
O43345	[1214, 1233]	Zinc finger, C2H2 type
P17612	[332, 350]	No_PFAM_overlap
P24001	[21, 49]	No_PFAM_overlap
Q14500	[353, 387]	Inward rectifier potassium channel C-terminal domain
Q15916	[284, 312]	No_PFAM_overlap
Q15916	[332, 411]	Zinc finger, C2H2 type
Q2VWP7	[705, 722]	No_PFAM_overlap
Q5VYJ5	[23, 103]	MAM domain, meprin/A5/mu
Q5VYJ5	[212, 290]	MAM domain, meprin/A5/mu
Q5VYJ5	[627, 657]	MAM domain, meprin/A5/mu
Q5VYJ5	[1250, 1332]	MAM domain, meprin/A5/mu
Q5VYJ5	[1451, 1539]	MAM domain, meprin/A5/mu
Q5VYJ5	[1898, 2073]	EGF-like domain
Q6S5L8	[389, 469]	No_PFAM_overlap
Q70CQ2	[3482, 3543]	No_PFAM_overlap
Q8IWS0	[208, 230]	No_PFAM_overlap
Q8N1N0	[559, 576]	Lectin C-type domain
Q8N3T6	[1070, 1097]	No_PFAM_overlap
Q8N819	[395, 410]	Protein serine/threonine phosphatase 2C, C-terminal domain
Q8WXB4	[205, 221]	No_PFAM_overlap
Q8WXB4	[416, 791]	Zinc finger, C2H2 type
Q9BYM8	[443, 509]	No_PFAM_overlap
Q9GZV8	[387, 570]	Zinc finger, C2H2 type
Q9NQV5	[1, 63]	No_PFAM_overlap
Q9NQV5	[362, 382]	No_PFAM_overlap
Q9UHI8	[432, 640]	Thrombospondin type 1 domain
Q9ULP9	[0, 20]	No_PFAM_overlap
Q9Y4A8	[652, 681]	No_PFAM_overlap
O14917	[1000, 1025]	No_PFAM_overlap
O75928	[406, 426]	No_PFAM_overlap
P23229	[75, 145]	No_PFAM_overlap
P25942	[9, 182]	TNFR/NGFR cysteine-rich region
P40197	[17, 40]	No_PFAM_overlap
P48742	[0, 124]	LIM domain
P50993	[346, 365]	No_PFAM_overlap
Q03936	[111, 544]	Zinc finger, C2H2 type
Q03936	[557, 585]	No_PFAM_overlap
Q13275	[540, 584]	No_PFAM_overlap
Q13275	[730, 753]	No_PFAM_overlap
Q14119	[63, 104]	Zinc finger, C2H2 type
Q14119	[168, 335]	Zinc finger, C2H2 type
Q14469	[96, 117]	Hairy Orange
Q15323	[0, 62]	Intermediate filament protein
Q15323	[371, 415]	No_PFAM_overlap
Q15915	[292, 383]	Zinc finger, C2H2 type
Q5SNV9	[439, 460]	No_PFAM_overlap
Q5SNV9	[657, 684]	No_PFAM_overlap
Q8IZF7	[28, 159]	ADGRF2P-like, N-terminal domain
Q8NAA4	[267, 284]	No_PFAM_overlap
Q96HC4	[409, 426]	LIM domain
Q9BYV2	[0, 15]	No_PFAM_overlap
Q9H091	[237, 264]	No_PFAM_overlap
Q9H2P0	[205, 222]	No_PFAM_overlap
Q9NTQ9	[210, 232]	No_PFAM_overlap
Q9Y2T1	[510, 564]	No_PFAM_overlap
A8MZ59	[169, 197]	No_PFAM_overlap
O15228	[633, 679]	Glycerol-3-phosphate acyltransferase C-terminal region
O75335	[551, 583]	No_PFAM_overlap
O94822	[1732, 1765]	No_PFAM_overlap
O94921	[11, 54]	No_PFAM_overlap
P01130	[19, 387]	Calcium-binding EGF domain
P07942	[273, 547]	Laminin EGF domain
P07942	[766, 1178]	Laminin EGF domain
P07942	[1415, 1446]	No_PFAM_overlap
P32298	[28, 68]	Regulator of G protein signaling domain
P32298	[558, 577]	No_PFAM_overlap
P78536	[404, 647]	Membrane-proximal domain, switch, for ADAM17
Q13105	[297, 592]	C2H2-type zinc finger
Q14094	[276, 304]	No_PFAM_overlap
Q14094	[324, 343]	No_PFAM_overlap
Q14586	[92, 157]	No_PFAM_overlap
Q14586	[244, 742]	Zinc finger, C2H2 type
Q2M3W8	[225, 570]	C2H2-type zinc finger
Q53H12	[5, 29]	No_PFAM_overlap
Q58EX7	[159, 182]	No_PFAM_overlap
Q58EX7	[677, 704]	No_PFAM_overlap
Q58EX7	[1091, 1132]	No_PFAM_overlap
Q6NUI6	[27, 51]	No_PFAM_overlap
Q6NUI6	[402, 440]	No_PFAM_overlap
Q6NUI6	[691, 719]	No_PFAM_overlap
Q6SJ93	[39, 88]	FAM111, N-terminal domain
Q8N944	[474, 511]	No_PFAM_overlap
Q8N966	[73, 106]	DHHC palmitoyltransferase
Q8TDF6	[35, 71]	No_PFAM_overlap
Q8WX94	[955, 979]	No_PFAM_overlap
Q96P50	[570, 597]	No_PFAM_overlap
Q99973	[7, 186]	TEP1 N-terminal domain
Q99973	[1489, 1505]	No_PFAM_overlap
Q99973	[2478, 2497]	No_PFAM_overlap
Q9BR84	[77, 207]	No_PFAM_overlap
Q9BR84	[311, 537]	Zinc finger, C2H2 type
Q9H2Y7	[13, 41]	No_PFAM_overlap
Q9H4Q4	[233, 316]	Zinc finger, C2H2 type
Q9UKX7	[150, 165]	No_PFAM_overlap
Q9Y4E5	[129, 171]	First Zinc fingers C2H2 type, ZNF451
Q9Y4E5	[409, 478]	No_PFAM_overlap
Q9Y4E5	[595, 654]	No_PFAM_overlap
Q9Y4E5	[710, 733]	No_PFAM_overlap
Q9Y4E5	[1000, 1023]	PIN like domain
O43278	[320, 454]	Low-density lipoprotein receptor domain class A
O95744	[26, 73]	No_PFAM_overlap
O95744	[232, 296]	No_PFAM_overlap
P21709	[211, 425]	Ephrin cysteine rich domain
P29375	[332, 353]	PHD-finger
P29375	[1598, 1689]	No_PFAM_overlap
P49590	[23, 42]	No_PFAM_overlap
Q6ECI4	[218, 716]	Zinc finger, C2H2 type
Q6ZN19	[74, 152]	Zinc finger, C2H2 type
Q6ZN19	[164, 321]	Zinc finger, C2H2 type
Q6ZN19	[332, 406]	Zinc finger, C2H2 type
Q6ZN19	[473, 792]	Zinc finger, C2H2 type
Q8IVQ6	[211, 230]	DHHC palmitoyltransferase
Q8IWU5	[429, 521]	No_PFAM_overlap
Q8IWU5	[713, 748]	No_PFAM_overlap
Q8NBS3	[59, 94]	No_PFAM_overlap
Q8TD86	[0, 26]	No_PFAM_overlap
Q8TE57	[151, 191]	Reprolysin family propeptide
Q8TE57	[222, 272]	No_PFAM_overlap
Q8TE57	[540, 675]	ADAMTS cysteine-rich domain
Q8TE57	[1000, 1121]	Thrombospondin type 1 domain
Q92889	[396, 414]	No_PFAM_overlap
Q92908	[382, 483]	GATA zinc finger
Q9BTV6	[0, 15]	No_PFAM_overlap
Q9BTV6	[417, 447]	No_PFAM_overlap
Q9BUZ4	[0, 269]	TRAF-type zinc finger
Q9BV73	[214, 235]	No_PFAM_overlap
Q9BXM9	[305, 324]	No_PFAM_overlap
Q9HAU0	[75, 121]	WW domain
Q9ULK2	[36, 91]	No_PFAM_overlap
Q9ULK2	[103, 125]	No_PFAM_overlap
Q9ULK2	[455, 471]	No_PFAM_overlap
A6NM28	[148, 369]	Zinc finger, C2H2 type
A6NMS7	[823, 864]	No_PFAM_overlap
A6NMS7	[1043, 1073]	No_PFAM_overlap
O14775	[0, 52]	No_PFAM_overlap
O43361	[116, 152]	No_PFAM_overlap
O43361	[284, 751]	C2H2 zinc finger
P0C7P0	[45, 111]	Iron-binding zinc finger CDGSH type
P47989	[138, 204]	[2Fe-2S] binding domain
P47989	[565, 594]	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
P47989	[1302, 1332]	No_PFAM_overlap
P60852	[206, 273]	No_PFAM_overlap
Q14689	[923, 952]	No_PFAM_overlap
Q3B726	[17, 44]	No_PFAM_overlap
Q69YH5	[318, 375]	No_PFAM_overlap
Q69YH5	[741, 794]	No_PFAM_overlap
Q6N021	[1260, 1317]	Oxygenase domain of the 2OGFeDO superfamily
Q6ZN68	[335, 369]	No_PFAM_overlap
Q6ZNJ1	[704, 739]	No_PFAM_overlap
Q96NX5	[380, 437]	No_PFAM_overlap
Q9BQI6	[762, 805]	No_PFAM_overlap
Q9HCZ1	[199, 679]	C2H2-type zinc finger
Q9HD23	[52, 70]	No_PFAM_overlap
Q9NPC8	[117, 134]	Homeodomain
Q9NX38	[74, 99]	No_PFAM_overlap
Q9UF12	[0, 17]	No_PFAM_overlap
Q9UII5	[24, 560]	Zinc finger, C2H2 type
Q9UII5	[601, 782]	Zinc finger, C2H2 type
Q9Y5F3	[764, 783]	Cadherin cytoplasmic C-terminal
A6NFC9	[199, 238]	No_PFAM_overlap
O94892	[117, 144]	No_PFAM_overlap
O94892	[195, 496]	Zinc finger, C2H2 type
O94892	[534, 646]	Zinc finger, C2H2 type
P05155	[125, 140]	No_PFAM_overlap
P10643	[18, 147]	Thrombospondin type 1 domain
P10643	[449, 520]	Thrombospondin type 1 domain
P10643	[540, 582]	Sushi repeat (SCR repeat)
P10643	[644, 842]	Sushi repeat (SCR repeat)
P12110	[242, 258]	No_PFAM_overlap
P12110	[590, 608]	No_PFAM_overlap
P12110	[802, 819]	No_PFAM_overlap
P55290	[673, 693]	Cadherin domain
Q05481	[114, 1179]	Zinc finger, C2H2 type
Q05516	[378, 432]	No_PFAM_overlap
Q05516	[502, 669]	C2H2-type zinc finger
Q13351	[277, 361]	Zinc finger, C2H2 type
Q3MIS6	[102, 131]	No_PFAM_overlap
Q3MIS6	[172, 627]	Zinc finger, C2H2 type
Q6P9A3	[130, 639]	Zinc finger, C2H2 type
Q6UWV7	[141, 172]	No_PFAM_overlap
Q6UXZ4	[261, 390]	Thrombospondin type 1 domain
Q6ZT07	[949, 977]	No_PFAM_overlap
Q6ZT07	[1000, 1021]	No_PFAM_overlap
Q8NC26	[28, 68]	KRAB box
Q8NC26	[248, 278]	No_PFAM_overlap
Q8NC26	[290, 416]	Zinc finger, C2H2 type
Q8TE82	[384, 412]	No_PFAM_overlap
Q8TE82	[437, 498]	No_PFAM_overlap
Q92466	[43, 67]	No_PFAM_overlap
Q9BVI4	[492, 515]	No_PFAM_overlap
Q9BYC2	[10, 38]	No_PFAM_overlap
Q9BYC2	[489, 515]	Coenzyme A transferase
Q9H1U4	[195, 448]	Laminin/attractin EGF domain
Q9H4B6	[238, 264]	No_PFAM_overlap
Q9HB63	[254, 480]	Laminin/attractin EGF domain
Q9UGR2	[131, 161]	No_PFAM_overlap
Q9UGR2	[404, 499]	No_PFAM_overlap
Q9UGR2	[562, 582]	No_PFAM_overlap
Q9UGR2	[681, 723]	No_PFAM_overlap
Q9UGR2	[754, 784]	No_PFAM_overlap
Q9UGR2	[871, 919]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
A6NM11	[823, 864]	No_PFAM_overlap
A6NM11	[1043, 1073]	No_PFAM_overlap
O60673	[189, 204]	No_PFAM_overlap
O60673	[1390, 1441]	No_PFAM_overlap
O75044	[334, 370]	No_PFAM_overlap
O75044	[467, 503]	No_PFAM_overlap
O75147	[1034, 1063]	No_PFAM_overlap
O75369	[2179, 2198]	Filamin/ABP280 repeat
O75369	[2490, 2524]	Filamin/ABP280 repeat
O94842	[571, 614]	No_PFAM_overlap
P24821	[36, 60]	No_PFAM_overlap
P24821	[90, 633]	Tenascin EGF domain
P42694	[0, 20]	No_PFAM_overlap
P42694	[149, 208]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
P52735	[134, 174]	No_PFAM_overlap
P52735	[559, 614]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P52735	[637, 666]	Variant SH3 domain
P63241	[0, 17]	Translation initiation factor 5A-like, N-terminal
P78325	[150, 192]	No_PFAM_overlap
P78325	[301, 650]	ADAM cysteine-rich
Q15572	[13, 31]	No_PFAM_overlap
Q16842	[46, 89]	No_PFAM_overlap
Q17R60	[674, 755]	No_PFAM_overlap
Q4VX76	[278, 310]	No_PFAM_overlap
Q5JVG8	[102, 443]	C2H2-type zinc finger
Q8IWN7	[352, 414]	No_PFAM_overlap
Q8IWN7	[1106, 1176]	No_PFAM_overlap
Q8IYD2	[320, 349]	KLHDC2/KLHL20/DRC7 Kelch-repeats domain
Q8N9U0	[0, 91]	No_PFAM_overlap
Q8TAP6	[474, 523]	CEP76 peptidase-like domain
