Accession_number	Region	Domain
Q9BSI4	[415, 169]	TERF1-interacting nuclear factor 2 N-terminus
Q9H7L2	[284, 304]	Immunoglobulin domain
Q9H7R5	[654, 220]	Zinc finger, C2H2 type
Q9UPX6	[759, 175]	MINAR1 C-terminal domain
B4DU55	[526, 274]	Zinc-finger double domain
O43781	[209, 55]	Protein kinase domain
P60370	[199, 243]	Keratin, high sulfur B2 protein
Q14258	[86, 51]	RING-type zinc-finger
Q63HR2	[1275, 611]	Phosphotyrosine-binding domain
Q63HR2	[1275, 702]	Phosphotyrosine-binding domain
Q63HR2	[1275, 782]	Phosphotyrosine-binding domain
Q63HR2	[1275, 818]	Phosphotyrosine-binding domain
Q6PII5	[223, 172]	Metallo-beta-lactamase superfamily
Q6ZMJ4	[184, 184]	Interleukin 34
Q96A37	[93, 81]	C2HC Zing finger domain
Q96NS5	[285, 269]	Ankyrin repeat
Q99697	[86, 21]	Homeodomain
Q9H4P4	[137, 143]	USP8 interacting
Q9NP72	[188, 170]	Ras family
Q9P0K9	[118, 113]	DOMON domain
Q9P2Y4	[500, 203]	Zinc finger, C2H2 type
Q9UDV6	[455, 330]	Zinc finger, C2H2 type
Q9UDV6	[455, 469]	Zinc finger, C2H2 type
Q9Y5B0	[660, 136]	BRCA1 C Terminus (BRCT) domain
Q9Y6T7	[583, 334]	Diacylglycerol kinase accessory domain
A0AAQ5BID4	[78, 39]	FAM153 family
P00734	[213, 138]	Kringle domain
P05556	[393, 382]	Integrin beta chain VWA domain
P49640	[336, 240]	Homeodomain
P51815	[356, 132]	SCAN domain
Q6UW60	[585, 573]	Proprotein convertase P-domain
Q6UW60	[638, 573]	Proprotein convertase P-domain
Q6ZNA5	[217, 210]	DOMON domain
Q6ZVD7	[230, 189]	Winged helix Storkhead-box1 domain
Q96F83	[276, 272]	Clathrin-binding box of Aftiphilin, vesicle trafficking
Q9BX74	[118, 78]	TM2 domain
Q9H2U9	[602, 598]	ADAM cysteine-rich
Q9H324	[707, 615]	ADAM-TS Spacer 1
Q9H324	[829, 818]	ADAM-TS Spacer 1
Q9NQG7	[494, 121]	First Longin domain of INTU, CCZ1 and HPS4
Q9P255	[477, 113]	Zinc finger, C2H2 type
Q9P255	[477, 267]	Zinc finger, C2H2 type
Q9P255	[477, 435]	Zinc finger, C2H2 type
P06239	[245, 27]	Protein tyrosine and serine/threonine kinase
P20023	[912, 224]	Sushi repeat (SCR repeat)
P20023	[912, 505]	Sushi repeat (SCR repeat)
P20023	[912, 696]	Sushi repeat (SCR repeat)
P20023	[912, 921]	Sushi repeat (SCR repeat)
P21675	[136, 86]	TATA box-binding protein binding
P55001	[140, 156]	Microfibril-associated glycoprotein (MAGP)
Q3KQV3	[562, 146]	Zinc finger, C2H2 type
Q3KQV3	[562, 266]	Zinc finger, C2H2 type
Q66K89	[575, 275]	Zinc finger, C2H2 type
Q66K89	[575, 477]	Zinc finger, C2H2 type
Q68DX3	[346, 167]	FERM N-terminal domain
Q6NSZ9	[514, 389]	Zinc finger, C2H2 type
Q6NVV9	[321, 298]	ADAM cysteine-rich
Q6NVV9	[349, 298]	ADAM cysteine-rich
Q6UXH1	[290, 43]	Calcium-binding EGF domain
Q6UXH1	[290, 96]	Calcium-binding EGF domain
Q6UXH1	[290, 330]	Calcium-binding EGF domain
Q7Z304	[509, 518]	MAM domain, meprin/A5/mu
Q8IUN9	[199, 145]	Lectin C-type domain
Q8IUN9	[199, 190]	Lectin C-type domain
Q8WUT4	[351, 178]	Leucine rich repeat
Q8WUT4	[541, 178]	Leucine rich repeat
Q92613	[155, 177]	Enhancer of polycomb-like
Q92633	[321, 311]	7 transmembrane receptor (rhodopsin family)
Q96JN8	[1313, 1292]	Neuralized
Q96JN8	[1359, 1292]	Neuralized
Q96JN8	[1436, 1292]	Neuralized
Q9BXQ6	[312, 197]	CECR6/TMEM121 family
Q9BZM3	[203, 73]	Homeodomain
Q9H7X3	[349, 197]	Zinc finger, C2H2 type
Q9NQ30	[28, 83]	Insulin-like growth factor binding protein
O14753	[118, 86]	Zinc finger, C2H2 type
O14753	[118, 138]	Zinc finger, C2H2 type
O43345	[1225, 183]	Zinc finger, C2H2 type
O43345	[1225, 271]	Zinc finger, C2H2 type
O43345	[1225, 411]	Zinc finger, C2H2 type
O43345	[1225, 897]	Zinc finger, C2H2 type
O43345	[1225, 1043]	Zinc finger, C2H2 type
O43345	[1225, 1149]	Zinc finger, C2H2 type
O95359	[2742, 994]	Transforming acidic coiled-coil-containing protein (TACC), C-terminal
O95359	[2742, 1066]	Transforming acidic coiled-coil-containing protein (TACC), C-terminal
P54368	[136, 75]	Ornithine decarboxylase antizyme
Q06416	[143, 79]	Pou domain - N-terminal to homeobox domain
Q15916	[292, 125]	BTB/POZ domain
Q15916	[373, 125]	BTB/POZ domain
Q5VYJ5	[1947, 89]	Low-density lipoprotein receptor domain class A
Q5VYJ5	[1947, 262]	Low-density lipoprotein receptor domain class A
Q5VYJ5	[1947, 873]	Low-density lipoprotein receptor domain class A
Q5VYJ5	[1947, 1528]	Low-density lipoprotein receptor domain class A
Q5VYJ5	[1947, 1746]	Low-density lipoprotein receptor domain class A
Q5VYJ5	[1947, 1981]	Low-density lipoprotein receptor domain class A
Q6Q759	[2076, 1519]	Flagellar-associated PapD-like
Q6S5L8	[527, 473]	SH2 domain
Q70CQ2	[3483, 2464]	Domain of unknown function (DUF3517)
Q8IWS0	[239, 54]	PHD-like zinc-binding domain
Q8IWS0	[239, 224]	PHD-like zinc-binding domain
Q8N819	[394, 397]	Protein serine/threonine phosphatase 2C, C-terminal domain
Q8ND76	[167, 17]	Cyclin, N-terminal domain
Q8WXB4	[764, 526]	Zinc finger, C2H2 type
Q9BYM8	[282, 226]	RING-type zinc-finger
Q9BYM8	[399, 324]	RING-type zinc-finger
Q9BYM8	[436, 324]	RING-type zinc-finger
Q9GZV8	[547, 440]	Zinc finger, C2H2 type
Q9GZV8	[547, 497]	Zinc finger, C2H2 type
Q9GZV8	[547, 555]	Zinc finger, C2H2 type
Q9NQV5	[154, 83]	PR domain zinc finger protein 2, PR domain
Q9UHI8	[727, 554]	ADAM-TS Spacer 1
H3BPM6	[205, 36]	DUF4796 N-terminal
O14917	[899, 681]	Cadherin domain
O14917	[1032, 681]	Cadherin domain
O75928	[410, 45]	SAP domain
P25942	[146, 186]	TNFR/NGFR cysteine-rich region
Q03936	[164, 44]	KRAB box
Q03936	[472, 44]	KRAB box
Q03936	[556, 44]	KRAB box
Q13275	[544, 527]	Sema domain
Q14119	[202, 216]	C2H2-type zinc finger
Q15323	[55, 57]	Intermediate filament protein
Q15323	[351, 365]	Intermediate filament protein
Q15915	[260, 264]	Zic proteins zinc finger domain
Q15915	[293, 264]	Zic proteins zinc finger domain
Q96HC4	[409, 82]	PDZ domain
Q9H091	[313, 263]	MYND finger
Q9NTQ9	[217, 209]	Connexin
Q9Y2T1	[530, 75]	Axin-1 tankyrase binding domain
Q9Y2T1	[693, 75]	Axin-1 tankyrase binding domain
Q9Y5H6	[725, 669]	Cadherin domain
P01130	[276, 313]	Low-density lipoprotein receptor domain class A
P07942	[553, 543]	Laminin IV type B domain
P07942	[768, 764]	Laminin IV type B domain
P32241	[62, 71]	Hormone receptor domain
P60827	[70, 38]	Collagen triple helix repeat (20 copies)
P78536	[484, 557]	Disintegrin
Q13105	[297, 110]	BTB/POZ domain
Q14586	[258, 44]	KRAB box
Q14586	[313, 44]	KRAB box
Q2M3W8	[517, 279]	Zinc finger, C2H2 type
Q2M3W8	[517, 539]	Zinc finger, C2H2 type
Q2M3W8	[551, 539]	Zinc finger, C2H2 type
Q58EX7	[736, 711]	RhoGEF domain
Q58EX7	[1151, 898]	RhoGEF domain
Q6NUI6	[618, 57]	Leucine rich repeat
Q6NUI6	[618, 423]	Leucine rich repeat
Q8N944	[821, 471]	APC membrane recruitment protein
Q8N966	[92, 93]	DHHC palmitoyltransferase
Q8TDF6	[556, 592]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q8WX94	[955, 466]	NOD2 winged helix domain
Q96DX8	[143, 159]	Zinc-binding domain
Q9BR84	[493, 212]	Zinc finger, C2H2 type
Q9BR84	[493, 339]	Zinc finger, C2H2 type
Q9H2Y7	[1730, 31]	WD domain, G-beta repeat
Q9H4Q4	[290, 213]	PR domain zinc finger protein 2, PR domain
Q9Y4E5	[884, 614]	PIN like domain
Q9Y4E5	[884, 734]	PIN like domain
O15529	[324, 276]	7 transmembrane receptor (rhodopsin family)
O43278	[391, 50]	Kunitz/Bovine pancreatic trypsin inhibitor domain
O43278	[391, 256]	Kunitz/Bovine pancreatic trypsin inhibitor domain
O43278	[391, 400]	Kunitz/Bovine pancreatic trypsin inhibitor domain
P20800	[45, 50]	Endothelin family
P20800	[85, 73]	Endothelin family
P21709	[454, 340]	Fibronectin type III domain
P29375	[1599, 644]	Lysine-specific demethylase 5, C-terminal helical domain
Q13670	[180, 53]	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Q13670	[180, 152]	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Q14207	[758, 476]	NPAT C terminus
Q5FYB0	[76, 22]	Sulfatase
Q6ECI4	[247, 63]	KRAB box
Q6ZN19	[425, 243]	C2H2-type zinc finger
Q6ZN19	[435, 447]	C2H2-type zinc finger
Q8IWU5	[709, 664]	Sulfatase protein
Q8IWU5	[812, 664]	Sulfatase protein
Q8TE57	[1190, 661]	PLAC (protease and lacunin) domain
Q8TE57	[1190, 1184]	PLAC (protease and lacunin) domain
Q9BTV6	[366, 268]	WD domain, G-beta repeat
Q9BUZ4	[82, 56]	Zinc finger, C3HC4 type (RING finger)
Q9BXI9	[145, 69]	C1q domain
Q9ULK2	[277, 127]	SCA7, zinc-binding domain
A6NM28	[143, 54]	KRAB box
A6NM28	[255, 54]	KRAB box
A6NMS7	[1468, 845]	LRRC37A/B like protein 1 C-terminal domain
A6NMS7	[1468, 1066]	LRRC37A/B like protein 1 C-terminal domain
O43361	[556, 340]	C2H2-type zinc finger
O43361	[556, 525]	C2H2-type zinc finger
O43361	[659, 575]	C2H2-type zinc finger
P24864	[115, 83]	Cyclin, N-terminal domain
P47989	[153, 77]	2Fe-2S iron-sulfur cluster binding domain
P60852	[402, 274]	ZP-C domain
P60852	[535, 543]	ZP-C domain
Q14689	[1460, 943]	Disco-interacting protein 2-like, AMP domain
Q69YH5	[389, 377]	Protein phosphatase 1 binding
Q69YH5	[739, 450]	Protein phosphatase 1 binding
Q69YH5	[813, 450]	Protein phosphatase 1 binding
Q6DRA6	[88, 93]	Core histone H2A/H2B/H3/H4 domain
Q6N021	[1290, 1282]	Oxygenase domain of the 2OGFeDO superfamily
Q96NX5	[364, 277]	Protein kinase domain
Q96NX5	[454, 277]	Protein kinase domain
Q9BQI6	[811, 800]	Ankyrin repeats (3 copies)
Q9HCZ1	[656, 279]	Zinc finger, C2H2 type
Q9UII5	[720, 74]	Zinc finger, C2H2 type
Q9UII5	[720, 202]	Zinc finger, C2H2 type
Q9UII5	[720, 286]	Zinc finger, C2H2 type
Q9UII5	[720, 678]	Zinc finger, C2H2 type
Q9UII5	[767, 742]	Zinc finger, C2H2 type
A6NFC9	[194, 184]	7 transmembrane receptor (rhodopsin family)
O94892	[196, 48]	KRAB box
O94892	[448, 48]	KRAB box
P0C0E4	[251, 174]	Ras family
P10643	[85, 119]	Low-density lipoprotein receptor domain class A
P10643	[449, 119]	Low-density lipoprotein receptor domain class A
P10643	[648, 119]	Low-density lipoprotein receptor domain class A
P12110	[591, 467]	Collagen triple helix repeat (20 copies)
P12110	[803, 467]	Collagen triple helix repeat (20 copies)
Q05481	[114, 53]	KRAB box
Q05481	[172, 53]	KRAB box
Q05481	[285, 53]	KRAB box
Q05481	[537, 53]	KRAB box
Q05481	[621, 53]	KRAB box
Q05481	[901, 53]	KRAB box
Q05516	[395, 124]	BTB/POZ domain
Q05516	[509, 124]	BTB/POZ domain
Q13351	[270, 47]	Erythroid krueppel-like transcription factor, transactivation 1
Q3MIS6	[605, 311]	Zinc finger, C2H2 type
Q3MIS6	[605, 627]	Zinc finger, C2H2 type
Q6P9A3	[266, 67]	KRAB box
Q6P9A3	[464, 67]	KRAB box
Q6UWJ8	[53, 15]	Multi-glycosylated core protein 24 (MGC-24), sialomucin
Q8NC26	[112, 45]	KRAB box
Q8NC26	[268, 45]	KRAB box
Q8NEP3	[173, 59]	Leucine-rich repeat
Q8TE82	[423, 358]	SH3 domain
Q92466	[282, 58]	WD domain, G-beta repeat
Q9BZA8	[1121, 144]	Cadherin-like
Q9H1U4	[400, 430]	Laminin EGF domain
Q9HB63	[395, 446]	Laminin EGF domain
Q9HB63	[498, 446]	Laminin EGF domain
Q9NYF5	[322, 183]	RhoGAP domain
Q9UBB9	[397, 399]	GC-rich sequence DNA-binding factor-like protein
Q9UGR2	[890, 454]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Q9UGR2	[890, 783]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Q9UGR2	[890, 856]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
A4D2P6	[822, 532]	Formin Homology 2 Domain
A6NM11	[1468, 845]	LRRC37A/B like protein 1 C-terminal domain
A6NM11	[1468, 1066]	LRRC37A/B like protein 1 C-terminal domain
O75792	[31, 34]	Ribonuclease HII
O94842	[561, 291]	HMG (high mobility group) box
P24821	[1980, 629]	Fibrinogen beta and gamma chains, C-terminal globular domain
P42694	[759, 24]	AAA domain
P78325	[417, 489]	Disintegrin
Q14213	[31, 32]	IL27B N-terminal FN3 domain
Q17R60	[677, 669]	SEA domain
Q5JVG8	[397, 141]	Zinc finger, C2H2 type
Q5JVG8	[397, 299]	Zinc finger, C2H2 type
Q5JVG8	[397, 411]	Zinc finger, C2H2 type
Q7RTU3	[228, 137]	Helix-loop-helix DNA-binding domain
Q8IWN7	[379, 225]	Doublecortin
Q8IWN7	[423, 225]	Doublecortin
Q8IWN7	[841, 225]	Doublecortin
Q8IWN7	[1246, 225]	Doublecortin
Q8IWN7	[1648, 225]	Doublecortin
Q96QT4	[575, 35]	TRPM2-like domain
Q9H3R0	[634, 293]	JmjC domain, hydroxylase
Q9P0T4	[147, 23]	Zinc finger, C2H2 type
Q9P0T4	[147, 95]	Zinc finger, C2H2 type
Q9P0T4	[147, 159]	Zinc finger, C2H2 type
Q9ULJ7	[1041, 53]	Ankyrin repeats (3 copies)
A6NCL2	[66, 61]	Colipase-like
A6NER0	[523, 312]	Rab-GTPase-TBC domain
B2RXF5	[335, 221]	C2H2-type zinc finger
B2RXF5	[335, 308]	C2H2-type zinc finger
B2RXF5	[335, 356]	C2H2-type zinc finger
O15105	[259, 70]	MH2 domain
O94964	[1069, 654]	SOGA 1/2-like, coiled-coil
O94964	[1604, 1121]	SOGA 1/2-like, coiled-coil
P0DTL6	[140, 136]	E3 ubiquitin-protein ligase sina/sinah, RING finger
P57729	[194, 178]	Ras family
P78524	[1055, 216]	dDENN domain
Q02487	[665, 566]	Cadherin domain
Q02487	[786, 566]	Cadherin domain
Q18PE1	[481, 196]	PTB domain (IRS-1 type)
Q3ZLR7	[198, 217]	Spt20, SEP domain
Q3ZLR7	[268, 217]	Spt20, SEP domain
Q6EMK4	[409, 47]	EGF-like domain
Q6ZNA4	[941, 601]	Ring finger domain
Q6ZNA4	[941, 952]	Ring finger domain
Q8IYR6	[190, 235]	Kazal-type serine protease inhibitor domain
Q8IYR6	[263, 235]	Kazal-type serine protease inhibitor domain
Q8IYR6	[351, 235]	Kazal-type serine protease inhibitor domain
Q8N1F8	[780, 719]	PLEKHM2 PH domain-like
Q8N782	[313, 338]	Zinc-finger double domain
Q8NDY4	[96, 89]	MDS2-like, C-terminal domain
Q92766	[1540, 111]	Zinc finger, C2H2 type
Q92766	[1540, 250]	Zinc finger, C2H2 type
Q92766	[1540, 323]	Zinc finger, C2H2 type
Q92766	[1540, 408]	Zinc finger, C2H2 type
Q92766	[1540, 814]	Zinc finger, C2H2 type
Q92766	[1540, 865]	Zinc finger, C2H2 type
Q96RW7	[4535, 4513]	Immunoglobulin domain
Q96RW7	[5081, 4513]	Immunoglobulin domain
Q9UJW7	[192, 74]	KRAB box
Q9UJW7	[227, 74]	KRAB box
Q9UJW7	[340, 74]	KRAB box
Q9UJW7	[619, 74]	KRAB box
Q9Y6N6	[541, 499]	Laminin B (Domain IV)
Q9Y6N6	[662, 671]	Laminin B (Domain IV)
Q9Y6R7	[5175, 481]	TILa domain
Q9Y6R7	[5175, 702]	TILa domain
Q9Y6R7	[5175, 873]	TILa domain
Q9Y6R7	[5175, 1261]	TILa domain
Q9Y6R7	[5175, 1672]	TILa domain
Q9Y6R7	[5175, 2078]	TILa domain
Q9Y6R7	[5175, 2462]	TILa domain
Q9Y6R7	[5175, 2873]	TILa domain
Q9Y6R7	[5175, 3279]	TILa domain
Q9Y6R7	[5175, 3663]	TILa domain
Q9Y6R7	[5175, 4074]	TILa domain
Q9Y6R7	[5175, 4480]	TILa domain
Q9Y6R7	[5175, 4860]	TILa domain
Q9Y6R7	[5175, 5066]	TILa domain
Q9Y6R7	[5175, 5228]	TILa domain
A2PYH4	[1134, 658]	Helicase conserved C-terminal domain
P60372	[295, 333]	Keratin, high sulfur B2 protein
Q05923	[180, 152]	Dual specificity phosphatase, catalytic domain
Q15633	[322, 223]	Double-stranded RNA binding motif
Q1L5Z9	[203, 175]	Tetratricopeptide repeat
Q5SYB0	[1238, 401]	FERM central domain
Q5SYB0	[1323, 401]	FERM central domain
Q5SYB0	[1440, 401]	FERM central domain
Q5UIP0	[1707, 361]	Rap1-interacting factor 1 N terminal
Q68DE3	[801, 70]	Helix-loop-helix DNA-binding domain
Q8IU68	[664, 528]	TMC domain
Q8IUX8	[219, 198]	Calcium-binding EGF domain
Q8IVN8	[148, 141]	SBSPON-like, C-terminal
Q8TE58	[460, 427]	Reprolysin (M12B) family zinc metalloprotease
Q8TE58	[840, 427]	Reprolysin (M12B) family zinc metalloprotease
Q9BS31	[169, 48]	KRAB box
D6RIA3	[1605, 39]	Domain of unknown function (DUF4585)
O15534	[1032, 660]	Period circadian-like, C-terminal
O76050	[296, 58]	Neuralized
O76050	[474, 447]	Neuralized
P30260	[636, 193]	Tetratricopeptide repeat
P54274	[380, 56]	Myb-like DNA-binding domain
P59990	[24, 66]	Keratin, high sulfur B2 protein
Q14872	[289, 156]	Zinc finger, C2H2 type
Q14872	[289, 245]	Zinc finger, C2H2 type
Q14872	[623, 313]	Zinc finger, C2H2 type
Q5U623	[574, 178]	Fibronectin-III type domain
Q5U623	[574, 271]	Fibronectin-III type domain
Q8N100	[41, 38]	Helix-loop-helix DNA-binding domain
Q99102	[5024, 4550]	Nidogen-like
Q99102	[5321, 4550]	Nidogen-like
Q9C0K0	[124, 82]	BCL-11A-like CCHC zinc finger
Q9C0K0	[169, 82]	BCL-11A-like CCHC zinc finger
Q9C0K0	[787, 82]	BCL-11A-like CCHC zinc finger
Q9H7Z3	[882, 647]	NRDE-2, necessary for RNA interference
Q9H871	[368, 296]	CTLH/CRA C-terminal to LisH motif domain
Q9NRC6	[3648, 3488]	Spectrin repeat
Q9NSC2	[1162, 74]	Zinc finger, C2H2 type
Q9NSC2	[1162, 780]	Zinc finger, C2H2 type
Q9NYP9	[81, 34]	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
O43854	[78, 114]	EGF-like domain
Q6PJF5	[652, 525]	Rhomboid domain
Q6PJF5	[652, 610]	Rhomboid domain
Q6PJT7	[701, 717]	RNA-binding, Nab2-type zinc finger
Q6VVB1	[101, 73]	zinc-RING finger domain
Q8IZC7	[394, 116]	Zinc finger, C2H2 type
Q8IZC7	[394, 267]	Zinc finger, C2H2 type
Q8N9K5	[515, 251]	Zinc finger, C2H2 type
Q9HAZ2	[270, 212]	PR domain zinc finger protein 2, PR domain
Q9HAZ2	[970, 212]	PR domain zinc finger protein 2, PR domain
Q9NX94	[244, 123]	WW domain-binding protein 1
Q9UBC3	[382, 309]	PWWP domain
Q9ULJ3	[713, 120]	BTB/POZ domain
Q9ULJ3	[900, 120]	BTB/POZ domain
Q9UPA5	[1890, 521]	Piccolo Zn-finger
Q9UQR1	[227, 213]	Zinc finger, C2H2 type
A0A087WXS9	[523, 312]	Rab-GTPase-TBC domain
O95180	[1617, 709]	Ion transport protein
O95625	[914, 780]	Zinc finger, C2H2 type
P0C7U0	[284, 144]	Leucine rich repeat
P41229	[361, 48]	jmjN domain
P41229	[1177, 48]	jmjN domain
Q15061	[473, 19]	Dip2/Utp12 Family
Q16270	[111, 156]	Kazal-type serine protease inhibitor domain
Q2M3C7	[1595, 48]	A-kinase anchor protein 110 kDa (AKAP 110)
Q2M3C7	[1595, 104]	A-kinase anchor protein 110 kDa (AKAP 110)
Q2M3C7	[1595, 1187]	A-kinase anchor protein 110 kDa (AKAP 110)
Q2M3C7	[1595, 1300]	A-kinase anchor protein 110 kDa (AKAP 110)
Q2M3C7	[1595, 1448]	A-kinase anchor protein 110 kDa (AKAP 110)
Q5XKL5	[1749, 1081]	BTB/POZ domain-containing protein 8, C-terminal
Q5XKL5	[1749, 1157]	BTB/POZ domain-containing protein 8, C-terminal
Q86V15	[1547, 506]	CASZ1-like, zinc finger
Q86V15	[1547, 1384]	CASZ1-like, zinc finger
Q86V15	[1547, 1587]	CASZ1-like, zinc finger
Q8NAX2	[35, 35]	Domain of unknown function (DUF4656)
Q8NDL9	[839, 324]	Zinc carboxypeptidase
Q92824	[625, 594]	Proprotein convertase P-domain
Q96JI7	[2095, 1434]	Spatacsin C-terminus
Q9H6R6	[387, 396]	Variant SH3 domain
Q9NZC7	[373, 262]	short chain dehydrogenase
Q9UK39	[146, 74]	Endonuclease/Exonuclease/phosphatase family
Q9Y5A6	[268, 129]	SCAN domain
Q9Y5B8	[239, 242]	Nucleoside diphosphate kinase
D6RGH6	[343, 60]	Geminin coiled-coil domain-containing protein 1, C-terminal domain
P04233	[202, 203]	Class II MHC-associated invariant chain trimerisation domain
P22735	[691, 60]	Transglutaminase family, C-terminal ig like domain
P24043	[286, 285]	Laminin N-terminal (Domain VI)
P24043	[713, 285]	Laminin N-terminal (Domain VI)
P24043	[1369, 285]	Laminin N-terminal (Domain VI)
P24592	[163, 113]	Thyroglobulin type-1 repeat
Q13009	[1044, 305]	RhoGEF domain
Q13572	[346, 317]	Inositol 1,3,4-trisphosphate 5/6-kinase ATP-grasp domain
Q2UY09	[1071, 244]	Kunitz/Bovine pancreatic trypsin inhibitor domain
Q68DY9	[462, 192]	Zinc finger, C2H2 type
Q68DY9	[462, 226]	Zinc finger, C2H2 type
Q68DY9	[462, 308]	Zinc finger, C2H2 type
Q68DY9	[462, 476]	Zinc finger, C2H2 type
Q6XR72	[395, 383]	Cation efflux protein, cytoplasmic domain
Q6XR72	[451, 383]	Cation efflux protein, cytoplasmic domain
Q76KX8	[273, 48]	KRAB box
Q8IXR5	[568, 540]	Coiled-coil and Nse Interacting (CANIN) domain
Q8TAT5	[242, 227]	Formamidopyrimidine-DNA glycosylase H2TH domain
Q96CK0	[557, 542]	Zinc finger, C2H2 type
Q96G01	[952, 799]	Microtubule-associated protein Bicaudal-D
Q96MM3	[275, 226]	Zinc finger, C2H2 type
Q96PD2	[307, 20]	F5/8 type C domain
Q96SR6	[520, 338]	Zinc finger, C2H2 type
Q9P2Z0	[119, 90]	THAP domain
O43623	[241, 199]	Zinc finger, C2H2 type
O76074	[347, 88]	GAF domain
O95081	[40, 53]	Putative GTPase activating protein for Arf
O95190	[98, 30]	Ornithine decarboxylase antizyme
P05106	[593, 624]	EGF-like domain
P17026	[167, 97]	Zinc finger, C2H2 type
Q2I0M5	[35, 46]	Furin-like repeat, cysteine-rich
Q3ZCX4	[614, 292]	Zinc finger, C2H2 type
Q7Z3S9	[109, 138]	EGF-like domain
Q92619	[703, 222]	Rho GTPase-activating protein 29/45 N-terminal
Q9GZM7	[203, 60]	Papain family cysteine protease
Q9GZM7	[203, 148]	Papain family cysteine protease
Q9NS23	[52, 52]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q9ULL8	[134, 87]	PDZ domain
Q9ULL8	[807, 87]	PDZ domain
A8MTQ0	[157, 80]	Homeodomain
O60320	[483, 232]	Endosomal transmembrane epsin interactor C-terminal domain
O75558	[264, 193]	Syntaxin
O75829	[271, 200]	BRICHOS domain
P07911	[108, 148]	Calcium-binding EGF domain
P07911	[279, 148]	Calcium-binding EGF domain
P29317	[439, 334]	Fibronectin type III domain
P60371	[203, 243]	Keratin, high sulfur B2 protein
Q8NFU7	[1580, 1572]	Oxygenase domain of the 2OGFeDO superfamily
Q99965	[362, 99]	Reprolysin family propeptide
Q99965	[584, 99]	Reprolysin family propeptide
Q9BQ66	[110, 154]	Keratin, high sulfur B2 protein
Q9H422	[809, 525]	Protein kinase domain
Q9H422	[879, 525]	Protein kinase domain
Q9P2P6	[810, 384]	Kinesin motor domain
Q9P2P6	[878, 384]	Kinesin motor domain
Q9P2P6	[1274, 384]	Kinesin motor domain
Q9P2P6	[1330, 384]	Kinesin motor domain
Q9P2P6	[1615, 384]	Kinesin motor domain
Q9P2P6	[2575, 384]	Kinesin motor domain
Q9P2P6	[2862, 384]	Kinesin motor domain
Q9P2P6	[2942, 384]	Kinesin motor domain
Q9P2P6	[3031, 384]	Kinesin motor domain
Q9P2P6	[4099, 384]	Kinesin motor domain
Q9P2P6	[4455, 384]	Kinesin motor domain
Q9UM82	[372, 207]	Spermatogenesis-associated protein 2, PUB-like domain
Q9UM82	[449, 207]	Spermatogenesis-associated protein 2, PUB-like domain
A6NFI3	[915, 387]	Zinc finger, C2H2 type
A6NFI3	[915, 733]	Zinc finger, C2H2 type
A6NKB5	[1619, 1478]	Pecanex protein (C-terminus)
O60486	[1184, 566]	Plexin cytoplasmic RhoGTPase-binding domain
O60486	[1184, 643]	Plexin cytoplasmic RhoGTPase-binding domain
O95271	[904, 104]	Ankyrin repeat
P0C7M6	[91, 15]	IQ calmodulin-binding motif
P0DKX0	[494, 132]	Zinc-finger double domain
P0DKX0	[494, 173]	Zinc-finger double domain
P0DKX0	[494, 270]	Zinc-finger double domain
P14679	[172, 57]	Common central domain of tyrosinase
P21506	[517, 279]	Zinc finger, C2H2 type
P47974	[148, 140]	Tis11B like protein, N terminus
P47974	[282, 140]	Tis11B like protein, N terminus
Q03938	[164, 44]	KRAB box
Q03938	[304, 44]	KRAB box
Q03938	[388, 44]	KRAB box
Q16589	[290, 153]	Cyclin, N-terminal domain
Q53H47	[47, 47]	Pre-SET motif
Q53H47	[307, 131]	Pre-SET motif
Q5MJ68	[168, 168]	Cell cycle regulatory protein
Q5VV63	[93, 101]	CUB domain
Q5VV63	[242, 206]	CUB domain
Q5VV63	[614, 206]	CUB domain
Q5VV63	[856, 206]	CUB domain
Q5VV63	[929, 206]	CUB domain
Q86T96	[491, 116]	E3 ubiquitin-protein ligase RNF180 C-terminus
Q86VH5	[230, 47]	Leucine rich repeat
Q86Y97	[275, 218]	SET domain
Q86Y97	[353, 218]	SET domain
Q92664	[178, 75]	TFIIIA, beta-beta-alpha zinc finger
Q92664	[178, 194]	TFIIIA, beta-beta-alpha zinc finger
Q92664	[208, 208]	TFIIIA, beta-beta-alpha zinc finger
Q92664	[331, 208]	TFIIIA, beta-beta-alpha zinc finger
Q9HA38	[148, 84]	Zinc-finger of C2H2 type
Q9HA38	[228, 171]	Zinc-finger of C2H2 type
O75578	[549, 95]	FG-GAP repeat
O95639	[244, 171]	Zinc knuckle
P13671	[785, 189]	Complement component C6, KAZAL domain
P13671	[785, 653]	Complement component C6, KAZAL domain
P13671	[785, 807]	Complement component C6, KAZAL domain
P13671	[825, 838]	Complement component C6, KAZAL domain
P26012	[560, 435]	Teneurin-like EGF domain
